기간	자치구	구분	합계	합계	합계	합계	합계	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별
2015	동작구	합계	19,609	7,593	103,915	53,424	50,491	16,533	39,944	1,865	38,890	497	21,147	714	3,934	18,582	71,463	204	15,770	823	16,682
2015	동작구	제조업	619	175	2,246	1,128	1,118	544	1,534	72	635	3	77	-	-	610	2,083	3	24	6	139
2015	동작구	전기 가스 증기 및 수도사업	6	-	421	311	110	-	-	3	60	3	361	-	-	3	272	-	-	3	149
2015	동작구	하수폐기물처리 원료재생 및 환경복원업	14	1	206	186	20	1	4	12	195	1	7	-	-	13	184	1	22	-	-
2015	동작구	건설업	575	61	4,726	4,116	610	389	910	186	3,816	-	-	-	-	559	4,523	7	145	9	58
2015	동작구	도매 및 소매업	4,882	2,025	15,286	8,157	7,129	4,267	9,751	597	5,423	18	112	-	-	4,609	11,687	66	1,654	207	1,945
2015	동작구	운수업	2,109	85	3,126	2,934	192	2,057	2,278	34	517	17	328	1	3	2,083	2,767	1	3	25	356
2015	동작구	숙박 및 음식점업	3,938	2,202	12,446	5,008	7,438	3,787	10,744	133	1,504	8	159	10	39	3,830	11,164	8	54	100	1,228
2015	동작구	출판 영상 방송통신 및 정보서비스업	270	50	4,001	2,617	1,384	103	266	155	3,434	11	294	1	7	246	3,018	8	668	16	315
2015	동작구	금융 및 보험업	200	32	3,792	1,809	1,983	16	33	137	3,132	47	627	-	-	44	262	11	624	145	2,906
2015	동작구	부동산업 및 임대업	1,145	411	4,382	2,544	1,838	877	1,471	107	1,719	18	89	143	1,103	1,106	3,912	6	54	33	416
2015	동작구	전문 과학 및 기술 서비스업	435	67	6,572	4,399	2,173	253	718	152	5,530	28	320	2	4	376	2,003	27	3,895	32	674
2015	동작구	사업시설관리 및 사업지원 서비스업	268	60	10,806	5,150	5,656	138	353	121	10,342	8	105	1	6	226	4,900	19	3,543	23	2,363
2015	동작구	공공행정 국방 및 사회보장 행정	36	4	3,701	2,272	1,429	-	-	-	-	36	3,701	-	-	36	3,701	-	-	-	-
2015	동작구	교육 서비스업	1,170	639	13,506	6,145	7,361	915	2,621	109	1,896	120	8,819	26	170	1,034	6,286	17	4,337	119	2,883
2015	동작구	보건업 및 사회복지 서비스업	922	389	10,729	2,528	8,201	770	4,474	3	16	76	4,945	73	1,294	862	7,832	11	348	49	2,549
2015	동작구	예술 스포츠 및 여가관련 서비스업	716	296	2,339	1,356	983	658	1,645	19	152	22	481	17	61	697	2,086	1	18	18	235
2015	동작구	협회 및 단체 수리 및 기타 개인서비스업	2,304	1,096	5,630	2,764	2,866	1,758	3,142	25	519	81	722	440	1,247	2,248	4,783	18	381	38	466
2015	관악구	합계	26,235	9,672	119,180	61,798	57,382	22,693	55,314	2,062	39,215	544	19,267	936	5,384	25,144	88,392	182	16,287	909	14,501
2015	관악구	광업	1	-	1	1	-	-	-	1	1	-	-	-	-	1	1	-	-	-	-
2015	관악구	제조업	1,353	387	5,607	2,535	3,072	1,234	4,303	116	1,294	2	3	1	7	1,333	5,057	11	434	9	116
2015	관악구	하수폐기물처리 원료재생 및 환경복원업	15	3	194	173	21	4	34	11	160	-	-	-	-	15	194	-	-	-	-
2015	관악구	건설업	728	82	9,779	8,745	1,034	476	1,097	252	8,682	-	-	-	-	704	7,494	10	1,918	14	367
2015	관악구	도매 및 소매업	5,500	2,382	16,432	8,351	8,081	4,835	10,998	631	4,808	30	258	4	368	5,140	13,245	44	790	316	2,397
2015	관악구	운수업	3,949	143	6,224	5,912	312	3,892	4,114	44	1,967	11	139	2	4	3,927	5,624	6	370	16	230
2015	관악구	숙박 및 음식점업	5,490	3,068	17,350	7,118	10,232	5,328	14,624	147	2,233	12	484	3	9	5,369	14,989	7	305	114	2,056
2015	관악구	출판 영상 방송통신 및 정보서비스업	320	56	3,307	2,303	1,004	145	417	158	2,581	15	304	2	5	293	2,171	5	164	22	972
2015	관악구	금융 및 보험업	181	21	2,117	879	1,238	21	36	107	1,490	52	587	1	4	58	295	9	150	114	1,672
2015	관악구	부동산업 및 임대업	1,310	393	3,770	2,457	1,313	1,082	2,034	119	989	11	58	98	689	1,258	3,151	11	164	41	455
2015	관악구	전문 과학 및 기술 서비스업	634	92	4,998	3,205	1,793	355	1,023	172	3,072	75	775	32	128	573	2,656	19	1,096	42	1,246
2015	관악구	사업시설관리 및 사업지원 서비스업	312	77	9,310	5,107	4,203	151	531	140	8,392	9	292	12	95	273	4,577	12	2,747	27	1,986
2015	관악구	공공행정 국방 및 사회보장 행정	47	4	3,733	2,379	1,354	-	-	-	-	47	3,733	-	-	47	3,733	-	-	-	-
2015	관악구	교육 서비스업	1,229	674	15,206	5,221	9,985	987	2,751	86	2,021	109	10,076	47	358	1,144	6,923	17	6,594	68	1,689
2015	관악구	보건업 및 사회복지 서비스업	1,095	433	9,922	1,815	8,107	923	6,907	4	44	55	1,433	113	1,538	1,055	8,882	9	529	31	511
2015	관악구	예술 스포츠 및 여가관련 서비스업	953	407	2,917	1,643	1,274	871	2,050	32	222	22	498	28	147	919	2,464	9	96	25	357
2015	관악구	협회 및 단체 수리 및 기타 개인서비스업	3,118	1,450	8,313	3,954	4,359	2,389	4,395	42	1,259	94	627	593	2,032	3,035	6,936	13	930	70	447
2015	서초구	합계	47,061	14,659	439,963	269,984	169,979	29,099	88,628	15,109	295,245	1,941	49,817	912	6,273	42,337	262,977	1,737	101,693	2,987	75,293
2015	서초구	광업	1	-	4	3	1	-	-	1	4	-	-	-	-	-	-	1	4	-	-
2015	서초구	제조업	1,118	324	7,431	3,782	3,649	702	1,766	415	5,627	1	38	-	-	1,030	3,853	60	3,411	28	167
2015	서초구	전기 가스 증기 및 수도사업	12	1	320	269	51	-	-	6	26	5	289	1	5	7	34	1	1	4	285
2015	서초구	하수폐기물처리 원료재생 및 환경복원업	16	2	218	193	25	2	9	12	204	2	5	-	-	13	192	1	16	2	10
2015	서초구	건설업	2,037	290	68,590	61,100	7,490	610	1,836	1,427	66,754	-	-	-	-	1,850	39,881	116	18,603	71	10,106
2015	서초구	도매 및 소매업	12,668	4,309	70,200	41,927	28,273	8,096	17,881	4,507	51,860	59	420	6	39	11,342	37,026	516	17,864	810	15,310
2015	서초구	운수업	1,406	129	10,773	9,082	1,691	1,055	1,409	332	8,348	13	918	6	98	1,293	5,357	47	2,562	66	2,854
2015	서초구	숙박 및 음식점업	6,743	3,453	34,503	14,490	20,013	5,928	22,655	802	11,731	10	104	3	13	6,140	26,182	50	1,287	553	7,034
2015	서초구	출판 영상 방송통신 및 정보서비스업	2,441	363	32,484	23,001	9,483	545	1,667	1,857	29,624	35	1,179	4	14	2,292	24,726	78	6,077	71	1,681
2015	서초구	금융 및 보험업	890	122	14,063	7,397	6,666	76	161	733	12,173	78	1,721	3	8	383	2,390	36	2,840	471	8,833
2015	서초구	부동산업 및 임대업	3,019	760	16,725	11,323	5,402	1,790	4,281	949	9,654	34	208	246	2,582	2,837	12,422	75	3,202	107	1,101
2015	서초구	전문 과학 및 기술 서비스업	6,746	917	73,378	48,783	24,595	3,399	11,488	2,434	47,852	895	13,764	18	274	5,886	36,549	491	22,008	369	14,821
2015	서초구	사업시설관리 및 사업지원 서비스업	1,187	316	41,196	19,033	22,163	368	1,369	777	39,004	20	644	22	179	1,017	21,358	92	17,366	78	2,472
2015	서초구	공공행정 국방 및 사회보장 행정	63	9	10,576	6,726	3,850	-	-	-	-	63	10,576	-	-	60	9,747	1	616	2	213
2015	서초구	교육 서비스업	2,452	1,196	21,110	8,026	13,084	1,738	5,278	517	7,764	167	7,840	30	228	2,218	14,275	67	3,416	167	3,419
2015	서초구	보건업 및 사회복지 서비스업	1,565	535	18,618	4,069	14,549	1,405	10,895	8	31	103	6,917	49	775	1,496	12,848	16	766	53	5,004
2015	서초구	예술 스포츠 및 여가관련 서비스업	1,246	495	5,912	3,102	2,810	1,016	2,570	151	1,279	41	1,939	38	124	1,205	5,344	9	98	32	470
2015	서초구	협회 및 단체 수리 및 기타 개인서비스업	3,451	1,438	13,862	7,678	6,184	2,369	5,363	181	3,310	415	3,255	486	1,934	3,268	10,793	80	1,556	103	1,513
2015	강남구	합계	73,590	22,847	711,278	405,780	305,498	42,967	147,234	27,450	497,258	2,082	59,099	1,091	7,687	65,234	417,189	3,124	192,802	5,232	101,287
2015	강남구	농업 임업 및 어업	4	-	79	72	7	-	-	3	36	1	43	-	-	4	79	-	-	-	-
2015	강남구	광업	4	-	17	15	2	-	-	4	17	-	-	-	-	4	17	-	-	-	-
2015	강남구	제조업	1,795	575	18,777	8,498	10,279	1,115	3,040	675	15,650	4	80	1	7	1,618	6,421	123	9,706	54	2,650
2015	강남구	전기 가스 증기 및 수도사업	24	3	1,778	1,548	230	-	-	18	1,445	6	333	-	-	11	223	5	1,215	8	340
2015	강남구	하수폐기물처리 원료재생 및 환경복원업	25	1	810	727	83	2	4	23	806	-	-	-	-	18	597	6	153	1	60
2015	강남구	건설업	2,249	351	55,801	48,155	7,646	646	1,641	1,602	54,158	1	2	-	-	2,060	37,684	125	15,681	64	2,436
2015	강남구	도매 및 소매업	17,848	6,283	145,803	81,764	64,039	9,764	24,153	8,021	121,338	56	296	7	16	15,076	63,786	1,171	56,107	1,601	25,910
2015	강남구	운수업	3,143	185	12,261	10,109	2,152	2,691	3,520	316	7,151	124	1,476	12	114	2,925	7,979	92	2,868	126	1,414
2015	강남구	숙박 및 음식점업	11,201	5,340	62,097	27,928	34,169	9,507	38,349	1,672	23,627	14	99	8	22	10,030	45,615	157	4,241	1,014	12,241
2015	강남구	출판 영상 방송통신 및 정보서비스업	4,740	666	64,127	44,751	19,376	976	2,762	3,724	59,572	36	1,739	4	54	4,475	49,305	155	11,769	110	3,053
2015	강남구	금융 및 보험업	1,757	219	36,478	19,474	17,004	153	281	1,473	32,964	122	3,220	9	13	762	5,007	95	12,133	900	19,338
2015	강남구	부동산업 및 임대업	5,565	1,440	32,264	21,128	11,136	3,229	8,487	1,992	18,864	39	1,642	305	3,271	5,213	23,149	144	5,760	208	3,355
2015	강남구	전문 과학 및 기술 서비스업	9,774	1,768	116,249	73,669	42,580	3,944	13,981	5,035	83,080	765	19,069	30	119	8,667	68,625	650	38,094	457	9,530
2015	강남구	사업시설관리 및 사업지원 서비스업	1,891	515	59,111	29,194	29,917	502	1,797	1,336	56,559	29	620	24	135	1,610	31,370	143	20,922	138	6,819
2015	강남구	공공행정 국방 및 사회보장 행정	56	4	5,481	3,376	2,105	-	-	-	-	56	5,481	-	-	55	5,393	-	-	1	88
2015	강남구	교육 서비스업	3,718	1,652	29,180	11,494	17,686	2,581	8,943	922	12,035	173	7,629	42	573	3,304	20,101	123	3,472	291	5,607
2015	강남구	보건업 및 사회복지 서비스업	2,914	777	37,899	8,500	29,399	2,678	23,817	34	485	136	12,462	66	1,135	2,809	26,066	25	6,840	80	4,993
2015	강남구	예술 스포츠 및 여가관련 서비스업	1,695	603	8,761	5,108	3,653	1,345	3,793	273	3,629	54	1,232	23	107	1,606	6,263	26	756	63	1,742
2015	강남구	협회 및 단체 수리 및 기타 개인서비스업	5,187	2,465	24,305	10,270	14,035	3,834	12,666	327	5,842	466	3,676	560	2,121	4,987	19,509	84	3,085	116	1,711
2015	송파구	합계	45,375	15,109	302,517	181,835	120,682	32,882	82,978	10,373	177,816	903	34,615	1,217	7,108	42,299	195,802	872	59,089	2,204	47,626
2015	송파구	농업 임업 및 어업	5	-	329	266	63	-	-	2	162	3	167	-	-	2	12	2	315	1	2
2015	송파구	광업	2	-	6	4	2	-	-	2	6	-	-	-	-	2	6	-	-	-	-
2015	송파구	제조업	1,509	365	9,441	5,095	4,346	1,115	3,035	387	6,386	6	18	1	2	1,428	5,794	54	3,366	27	281
2015	송파구	전기 가스 증기 및 수도사업	10	-	51	48	3	-	-	7	24	3	27	-	-	10	51	-	-	-	-
2015	송파구	하수폐기물처리 원료재생 및 환경복원업	31	6	492	392	100	2	2	22	470	7	20	-	-	29	481	-	-	2	11
2015	송파구	건설업	1,894	262	38,462	33,781	4,681	756	2,679	1,137	35,777	1	6	-	-	1,791	31,164	70	6,775	33	523
2015	송파구	도매 및 소매업	13,874	4,784	57,745	33,333	24,412	8,877	20,265	4,947	37,124	43	303	7	53	12,758	38,319	350	10,930	766	8,496
2015	송파구	운수업	5,632	284	14,682	13,744	938	5,447	5,868	149	8,112	34	696	2	6	5,570	11,752	16	2,033	46	897
2015	송파구	숙박 및 음식점업	6,543	3,594	26,689	11,108	15,581	6,037	18,745	495	7,749	6	172	5	23	6,166	19,799	24	438	353	6,452
2015	송파구	출판 영상 방송통신 및 정보서비스업	809	127	21,338	15,794	5,544	223	599	560	19,441	25	1,297	1	1	753	6,822	30	13,176	26	1,340
2015	송파구	금융 및 보험업	476	64	8,924	4,355	4,569	31	48	371	6,121	74	2,755	-	-	116	771	11	1,701	349	6,452
2015	송파구	부동산업 및 임대업	2,373	764	12,587	8,251	4,336	1,663	3,065	477	7,089	21	524	212	1,909	2,249	7,507	53	4,254	71	826
2015	송파구	전문 과학 및 기술 서비스업	2,064	266	22,018	15,824	6,194	954	3,218	969	17,408	137	1,375	4	17	1,780	12,493	132	6,533	152	2,992
2015	송파구	사업시설관리 및 사업지원 서비스업	649	160	24,799	14,614	10,185	212	1,188	424	23,302	9	279	4	30	535	14,840	37	6,946	77	3,013
2015	송파구	공공행정 국방 및 사회보장 행정	69	6	5,772	4,048	1,724	-	-	-	-	69	5,772	-	-	68	5,549	1	223	-	-
2015	송파구	교육 서비스업	2,253	1,237	17,964	5,972	11,992	1,860	5,964	212	2,877	132	8,491	49	632	2,102	13,336	36	969	115	3,659
2015	송파구	보건업 및 사회복지 서비스업	1,609	686	21,398	4,747	16,651	1,425	9,210	12	150	71	10,289	101	1,749	1,557	12,345	11	438	41	8,615
2015	송파구	예술 스포츠 및 여가관련 서비스업	1,407	604	7,289	4,067	3,222	1,240	2,945	73	2,996	53	1,069	41	279	1,365	4,852	13	341	29	2,096
2015	송파구	협회 및 단체 수리 및 기타 개인서비스업	4,166	1,900	12,531	6,392	6,139	3,040	6,147	127	2,622	209	1,355	790	2,407	4,018	9,909	32	651	116	1,971
2015	강동구	합계	30,079	10,609	143,061	78,766	64,295	25,639	59,863	3,145	61,217	491	17,877	804	4,104	28,682	98,922	266	22,245	1,131	21,894
2015	강동구	농업 임업 및 어업	3	2	35	22	13	-	-	2	30	1	5	-	-	2	21	1	14	-	-
2015	강동구	광업	1	-	5	5	-	-	-	1	5	-	-	-	-	1	5	-	-	-	-
2015	강동구	제조업	1,631	411	6,537	3,373	3,164	1,435	4,253	192	2,235	4	49	-	-	1,595	5,494	24	526	12	517
2015	강동구	전기 가스 증기 및 수도사업	4	-	338	259	79	-	-	1	4	3	334	-	-	2	243	-	-	2	95
2015	강동구	하수폐기물처리 원료재생 및 환경복원업	16	3	268	216	52	2	13	12	249	2	6	-	-	15	212	1	56	-	-
2015	강동구	건설업	1,065	141	17,961	15,414	2,547	633	1,680	430	16,270	2	11	-	-	1,036	9,480	16	8,309	13	172
2015	강동구	도매 및 소매업	7,282	3,060	26,082	13,846	12,236	6,113	13,632	1,139	12,298	27	147	3	5	6,852	18,428	95	3,302	335	4,352
2015	강동구	운수업	5,601	218	10,099	9,577	522	5,513	5,867	58	3,681	30	551	-	-	5,557	8,949	4	493	40	657
2015	강동구	숙박 및 음식점업	4,736	2,710	15,188	5,860	9,328	4,551	12,737	176	2,416	5	19	4	16	4,589	13,082	11	93	136	2,013
2015	강동구	출판 영상 방송통신 및 정보서비스업	244	41	2,579	1,746	833	104	232	131	1,933	9	414	-	-	222	1,306	9	912	13	361
2015	강동구	금융 및 보험업	292	53	4,887	1,720	3,167	33	118	210	4,047	49	722	-	-	64	303	9	431	219	4,153
2015	강동구	부동산업 및 임대업	1,561	538	4,725	3,155	1,570	1,186	2,128	173	1,057	12	50	190	1,490	1,499	4,151	7	76	55	498
2015	강동구	전문 과학 및 기술 서비스업	613	90	5,797	4,221	1,576	352	1,016	229	4,582	31	190	1	9	533	2,361	30	2,704	50	732
2015	강동구	사업시설관리 및 사업지원 서비스업	377	113	9,992	5,640	4,352	176	750	193	8,813	6	336	2	93	321	5,391	26	3,730	30	871
2015	강동구	공공행정 국방 및 사회보장 행정	47	3	2,781	1,842	939	-	-	-	-	47	2,781	-	-	45	2,770	1	2	1	9
2015	강동구	교육 서비스업	1,466	794	10,736	3,364	7,372	1,258	3,669	103	1,775	90	5,179	15	113	1,378	7,953	15	681	73	2,102
2015	강동구	보건업 및 사회복지 서비스업	1,143	450	14,426	3,494	10,932	1,012	7,504	5	79	71	5,926	55	917	1,081	9,956	5	169	57	4,301
2015	강동구	예술 스포츠 및 여가관련 서비스업	849	390	2,660	1,445	1,215	795	1,871	26	252	25	529	3	8	823	2,218	4	33	22	409
2015	강동구	협회 및 단체 수리 및 기타 개인서비스업	3,148	1,592	7,965	3,567	4,398	2,476	4,393	64	1,491	77	628	531	1,453	3,067	6,599	8	714	73	652
