기간	자치구	구분	합계	합계	합계	합계	합계	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별
2014	강북구	교육 서비스업	709	412	5,813	2,043	3,770	596	1,456	27	539	60	3,681	26	137	666	3,865	7	452	36	1,496
2014	강북구	보건업 및 사회복지 서비스업	740	282	6,905	1,472	5,433	596	4,162	1	7	44	1,267	99	1,469	708	6,493	5	34	27	378
2014	강북구	예술 스포츠 및 여가관련 서비스업	661	300	1,919	986	933	625	1,316	5	23	20	492	11	88	644	1,466	-	-	17	453
2014	강북구	협회 및 단체 수리 및 기타 개인서비스업	2,302	1,058	5,454	2,298	3,156	1,773	3,481	27	389	46	332	456	1,252	2,267	5,087	5	101	30	266
2014	도봉구	합계	18,584	6,246	66,137	35,065	31,072	16,431	34,168	1,108	17,261	276	10,618	769	4,090	17,972	55,296	79	1,931	533	8,910
2014	도봉구	농업 임업 및 어업	1	-	2	1	1	-	-	1	2	-	-	-	-	1	2	-	-	-	-
2014	도봉구	제조업	1,040	262	4,207	2,044	2,163	956	3,226	80	928	4	53	-	-	1,029	4,036	4	103	7	68
2014	도봉구	하수폐기물처리 원료재생 및 환경복원업	12	2	124	93	31	3	9	9	115	-	-	-	-	11	120	-	-	1	4
2014	도봉구	건설업	463	68	1,877	1,522	355	349	704	113	1,172	-	-	1	1	451	1,743	5	40	7	94
2014	도봉구	도매 및 소매업	3,686	1,503	11,184	5,815	5,369	3,249	6,904	413	4,099	21	172	3	9	3,467	8,254	22	178	197	2,752
2014	도봉구	운수업	4,813	147	10,240	9,809	431	4,748	4,972	55	5,142	10	126	-	-	4,788	9,239	3	474	22	527
2014	도봉구	숙박 및 음식점업	2,706	1,655	7,333	2,673	4,660	2,640	6,567	58	707	8	59	-	-	2,656	6,731	7	60	43	542
2014	도봉구	출판 영상 방송통신 및 정보서비스업	88	17	694	463	231	52	106	28	144	7	36	1	408	83	631	2	4	3	59
2014	도봉구	금융 및 보험업	125	16	1,242	633	609	40	113	62	813	23	316	-	-	56	291	3	73	66	878
2014	도봉구	부동산업 및 임대업	796	327	2,823	1,781	1,042	580	828	65	938	5	20	146	1,037	757	2,062	6	472	33	289
2014	도봉구	전문 과학 및 기술 서비스업	324	44	1,467	942	525	251	782	47	449	23	231	3	5	295	1,039	10	186	19	242
2014	도봉구	사업시설관리 및 사업지원 서비스업	160	66	1,331	574	757	89	361	65	919	2	11	4	40	140	926	5	176	15	229
2014	도봉구	공공행정 국방 및 사회보장 행정	35	3	3,292	2,032	1,260	-	-	-	-	35	3,292	-	-	35	3,292	-	-	-	-
2014	도봉구	교육 서비스업	958	523	7,279	2,193	5,086	798	1,720	62	813	62	4,398	36	348	905	5,298	6	94	47	1,887
2014	도봉구	보건업 및 사회복지 서비스업	784	381	7,041	1,432	5,609	616	4,348	7	146	48	1,506	113	1,041	741	6,451	4	26	39	564
2014	도봉구	예술 스포츠 및 여가관련 서비스업	544	237	1,499	781	718	516	1,045	9	62	7	306	12	86	536	1,207	-	-	8	292
2014	도봉구	협회 및 단체 수리 및 기타 개인서비스업	2,049	995	4,502	2,277	2,225	1,544	2,483	34	812	21	92	450	1,115	2,021	3,974	2	45	26	483
2014	노원구	합계	26,081	9,044	109,272	53,534	55,738	22,822	50,950	1,779	27,477	483	24,729	997	6,116	24,930	79,271	145	7,326	1,006	22,675
2014	노원구	농업 임업 및 어업	1	-	2	2	-	-	-	-	-	1	2	-	-	-	-	-	-	1	2
2014	노원구	제조업	817	171	3,733	2,076	1,657	682	2,128	127	1,342	6	99	2	164	790	3,320	17	263	10	150
2014	노원구	전기 가스 증기 및 수도사업	4	-	234	200	34	-	-	1	85	3	149	-	-	-	-	-	-	4	234
2014	노원구	하수폐기물처리 원료재생 및 환경복원업	15	2	124	104	20	3	8	12	116	-	-	-	-	14	104	-	-	1	20
2014	노원구	건설업	485	91	1,783	1,442	341	343	695	141	1,083	1	5	-	-	473	1,619	4	47	8	117
2014	노원구	도매 및 소매업	5,006	2,216	15,196	7,108	8,088	4,395	9,981	596	5,108	11	90	4	17	4,678	11,527	31	319	297	3,350
2014	노원구	운수업	6,680	245	12,241	11,711	530	6,588	6,734	57	4,667	32	813	3	27	6,632	10,272	2	347	46	1,622
2014	노원구	숙박 및 음식점업	4,115	2,392	13,352	5,148	8,204	3,975	11,313	130	1,993	7	32	3	14	4,011	11,668	4	29	100	1,655
2014	노원구	출판 영상 방송통신 및 정보서비스업	147	39	1,278	819	459	66	143	64	788	15	312	2	35	134	748	2	21	11	509
2014	노원구	금융 및 보험업	234	29	4,076	1,179	2,897	27	65	176	3,584	30	418	1	9	48	507	4	44	182	3,525
2014	노원구	부동산업 및 임대업	1,216	477	4,048	2,739	1,309	848	1,425	94	716	8	56	266	1,851	1,165	3,504	11	152	40	392
2014	노원구	전문 과학 및 기술 서비스업	386	72	2,376	1,197	1,179	251	617	97	1,343	33	407	5	9	340	1,235	19	842	27	299
2014	노원구	사업시설관리 및 사업지원 서비스업	212	61	4,237	2,313	1,924	120	659	77	3,276	6	200	9	102	183	2,374	9	279	20	1,584
2014	노원구	공공행정 국방 및 사회보장 행정	41	5	2,605	1,789	816	-	-	-	-	41	2,605	-	-	40	2,545	-	-	1	60
2014	노원구	교육 서비스업	1,835	962	20,437	8,758	11,679	1,523	4,552	140	2,597	138	12,969	34	319	1,688	12,395	24	2,577	123	5,465
2014	노원구	보건업 및 사회복지 서비스업	1,389	691	14,741	2,704	12,037	1,202	7,037	6	94	97	5,797	84	1,813	1,299	9,394	11	2,346	79	3,001
2014	노원구	예술 스포츠 및 여가관련 서비스업	857	340	2,715	1,545	1,170	810	1,844	18	144	17	576	12	151	838	2,363	2	19	17	333
2014	노원구	협회 및 단체 수리 및 기타 개인서비스업	2,641	1,251	6,094	2,700	3,394	1,989	3,749	43	541	37	199	572	1,605	2,597	5,696	5	41	39	357
2014	은평구	합계	24,269	9,224	84,489	40,955	43,534	21,393	46,336	1,511	20,012	510	14,493	855	3,648	23,401	68,597	132	3,372	736	12,520
2014	은평구	제조업	953	242	3,400	1,721	1,679	847	2,416	96	842	10	142	-	-	938	3,145	6	90	9	165
2014	은평구	전기 가스 증기 및 수도사업	3	-	148	125	23	-	-	1	64	2	84	-	-	-	-	-	-	3	148
2014	은평구	하수폐기물처리 원료재생 및 환경복원업	19	1	315	254	61	5	12	14	303	-	-	-	-	18	283	-	-	1	32
2014	은평구	건설업	646	97	3,828	3,260	568	387	738	255	3,080	3	8	1	2	628	3,557	11	132	7	139
2014	은평구	도매 및 소매업	5,309	2,366	15,338	7,122	8,216	4,756	10,228	528	4,963	23	140	2	7	5,023	11,903	37	566	249	2,869
2014	은평구	운수업	4,900	175	8,416	8,036	380	4,838	5,002	41	3,139	18	268	3	7	4,871	7,351	4	492	25	573
2014	은평구	숙박 및 음식점업	4,126	2,494	11,278	4,346	6,932	4,031	10,061	83	1,170	7	32	5	15	4,059	10,232	6	34	61	1,012
2014	은평구	출판 영상 방송통신 및 정보서비스업	164	32	1,068	682	386	91	240	60	572	13	256	-	-	155	837	3	154	6	77
2014	은평구	금융 및 보험업	189	33	2,708	827	1,881	27	45	111	2,115	51	548	-	-	47	300	13	182	129	2,226
2014	은평구	부동산업 및 임대업	1,187	463	2,709	1,690	1,019	951	1,364	80	466	29	87	127	792	1,159	2,523	4	13	24	173
2014	은평구	전문 과학 및 기술 서비스업	326	53	1,411	805	606	249	652	52	434	23	323	2	2	298	1,095	10	158	18	158
2014	은평구	사업시설관리 및 사업지원 서비스업	162	46	1,620	831	789	82	253	72	1,198	7	148	1	21	147	929	6	527	9	164
2014	은평구	공공행정 국방 및 사회보장 행정	49	6	2,903	2,051	852	-	-	-	-	49	2,903	-	-	47	2,660	1	204	1	39
2014	은평구	교육 서비스업	1,433	852	10,178	3,124	7,054	1,232	3,088	54	910	117	5,987	30	193	1,349	7,124	13	604	71	2,450
2014	은평구	보건업 및 사회복지 서비스업	1,079	489	10,623	2,106	8,517	912	6,726	4	54	79	2,827	84	1,016	1,020	9,013	6	76	53	1,534
2014	은평구	예술 스포츠 및 여가관련 서비스업	775	323	2,080	1,153	927	731	1,577	16	128	13	334	15	41	761	1,743	4	32	10	305
2014	은평구	협회 및 단체 수리 및 기타 개인서비스업	2,949	1,552	6,466	2,822	3,644	2,254	3,934	44	574	66	406	585	1,552	2,881	5,902	8	108	60	456
2014	서대문구	합계	19,454	7,273	102,163	51,824	50,339	16,171	36,840	2,012	32,165	610	29,638	661	3,520	18,273	63,481	206	11,318	975	27,364
2014	서대문구	제조업	740	206	2,626	1,404	1,222	663	1,802	71	723	4	97	2	4	721	2,268	8	181	11	177
2014	서대문구	전기 가스 증기 및 수도사업	3	-	451	344	107	-	-	1	47	2	404	-	-	3	451	-	-	-	-
2014	서대문구	하수폐기물처리 원료재생 및 환경복원업	10	3	176	161	15	2	8	8	168	-	-	-	-	8	129	1	46	1	1
2014	서대문구	건설업	452	58	2,989	2,603	386	299	601	152	2,387	1	1	-	-	439	2,827	4	76	9	86
2014	서대문구	도매 및 소매업	4,339	1,836	14,487	7,515	6,972	3,716	7,827	591	6,309	31	349	1	2	4,025	9,781	55	2,260	259	2,446
2014	서대문구	운수업	2,905	80	5,279	5,005	274	2,819	2,972	75	2,188	9	107	2	12	2,884	5,034	5	106	16	139
2014	서대문구	숙박 및 음식점업	4,297	2,409	14,582	5,892	8,690	4,013	11,171	269	3,353	8	27	7	31	4,070	12,043	8	82	219	2,457
2014	서대문구	출판 영상 방송통신 및 정보서비스업	320	67	3,183	2,175	1,008	149	437	145	2,282	21	448	5	16	293	2,483	10	326	17	374
2014	서대문구	금융 및 보험업	206	29	4,905	2,366	2,539	29	68	132	4,319	45	518	-	-	60	803	19	1,504	127	2,598
2014	서대문구	부동산업 및 임대업	889	336	2,798	1,758	1,040	680	1,158	89	772	22	78	98	790	856	2,474	4	16	29	308
2014	서대문구	전문 과학 및 기술 서비스업	451	80	4,890	2,481	2,409	255	911	139	2,308	50	1,643	7	28	404	2,513	23	1,547	24	830
2014	서대문구	사업시설관리 및 사업지원 서비스업	339	82	6,148	3,460	2,688	135	445	188	5,560	9	54	7	89	295	3,280	20	2,073	24	795
2014	서대문구	공공행정 국방 및 사회보장 행정	42	1	3,806	2,722	1,084	-	-	-	-	42	3,806	-	-	41	3,735	-	-	1	71
2014	서대문구	교육 서비스업	1,008	567	15,677	7,256	8,421	740	1,927	97	1,203	141	12,309	30	238	861	4,608	21	2,267	126	8,802
2014	서대문구	보건업 및 사회복지 서비스업	721	285	13,207	3,409	9,798	555	3,244	4	70	91	8,982	71	911	656	4,931	11	469	54	7,807
2014	서대문구	예술 스포츠 및 여가관련 서비스업	533	194	1,627	892	735	485	1,081	22	253	17	217	9	76	509	1,238	5	158	19	231
2014	서대문구	협회 및 단체 수리 및 기타 개인서비스업	2,199	1,040	5,332	2,381	2,951	1,631	3,188	29	223	117	598	422	1,323	2,148	4,883	12	207	39	242
2014	마포구	합계	35,070	11,431	227,966	126,304	101,662	24,697	64,471	8,568	134,609	944	24,008	861	4,878	32,564	151,755	843	49,085	1,663	27,126
2014	마포구	광업	2	-	10	3	7	-	-	2	10	-	-	-	-	2	10	-	-	-	-
2014	마포구	제조업	1,395	335	5,698	3,049	2,649	1,114	3,251	278	2,431	3	16	-	-	1,350	4,891	27	720	18	87
2014	마포구	전기 가스 증기 및 수도사업	5	-	467	411	56	-	-	1	200	4	267	-	-	-	-	-	-	5	467
2014	마포구	하수폐기물처리 원료재생 및 환경복원업	27	5	319	287	32	4	5	12	213	11	101	-	-	25	311	2	8	-	-
2014	마포구	건설업	1,050	156	10,771	8,973	1,798	462	1,109	586	9,563	2	99	-	-	992	7,776	38	2,527	20	468
2014	마포구	도매 및 소매업	7,790	2,647	32,071	17,982	14,089	5,377	11,860	2,376	19,974	32	223	5	14	7,089	20,791	221	6,002	480	5,278
2014	마포구	운수업	3,191	208	12,020	9,237	2,783	2,481	2,706	680	8,621	26	675	4	18	3,053	8,179	79	2,535	59	1,306
2014	마포구	숙박 및 음식점업	7,232	3,579	26,177	11,650	14,527	6,735	21,033	478	5,065	12	58	7	21	6,909	22,555	44	457	279	3,165
2014	마포구	출판 영상 방송통신 및 정보서비스업	2,437	410	34,327	22,179	12,148	974	3,111	1,416	29,976	41	934	6	306	2,298	21,918	73	10,051	66	2,358
2014	마포구	금융 및 보험업	495	82	12,351	5,704	6,647	47	176	377	9,331	71	2,844	-	-	194	1,699	44	4,399	257	6,253
2014	마포구	부동산업 및 임대업	1,685	560	6,366	4,049	2,317	1,173	1,949	324	2,877	32	407	156	1,133	1,569	4,985	36	619	80	762
2014	마포구	전문 과학 및 기술 서비스업	2,320	450	19,810	12,181	7,629	1,197	3,552	962	14,513	146	1,692	15	53	2,091	10,555	120	7,690	109	1,565
2014	마포구	사업시설관리 및 사업지원 서비스업	1,009	285	27,777	13,512	14,265	296	1,021	677	26,359	15	274	21	123	891	18,475	58	7,937	60	1,365
2014	마포구	공공행정 국방 및 사회보장 행정	62	6	4,278	2,770	1,508	-	-	-	-	62	4,278	-	-	56	4,073	-	-	6	205
2014	마포구	교육 서비스업	1,505	742	14,402	6,111	8,291	1,122	3,360	208	2,694	122	7,883	53	465	1,373	8,076	31	4,518	101	1,808
2014	마포구	보건업 및 사회복지 서비스업	1,066	405	7,932	1,521	6,411	881	5,124	11	140	79	1,458	95	1,210	1,008	6,816	20	574	38	542
2014	마포구	예술 스포츠 및 여가관련 서비스업	877	309	3,658	2,135	1,523	737	1,786	94	757	27	1,057	19	58	845	3,051	10	361	22	246
2014	마포구	협회 및 단체 수리 및 기타 개인서비스업	2,922	1,252	9,532	4,550	4,982	2,097	4,428	86	1,885	259	1,742	480	1,477	2,819	7,594	40	687	63	1,251
2014	양천구	합계	26,189	9,340	114,617	61,594	53,023	22,051	51,856	2,786	39,668	439	18,165	913	4,928	24,968	89,198	253	8,102	968	17,317
2014	양천구	광업	1	-	2	2	-	-	-	1	2	-	-	-	-	1	2	-	-	-	-
2014	양천구	제조업	1,190	290	5,419	2,659	2,760	1,034	3,669	156	1,750	-	-	-	-	1,164	5,104	15	251	11	64
2014	양천구	전기 가스 증기 및 수도사업	4	-	415	329	86	-	-	1	8	3	407	-	-	2	177	-	-	2	238
2014	양천구	하수폐기물처리 원료재생 및 환경복원업	24	3	305	267	38	4	6	17	288	3	11	-	-	20	232	2	12	2	61
2014	양천구	건설업	832	117	7,050	6,097	953	540	1,472	292	5,578	-	-	-	-	810	6,169	13	782	9	99
2014	양천구	도매 및 소매업	5,636	2,265	17,616	9,224	8,392	4,647	10,252	963	7,166	23	193	3	5	5,245	13,197	67	1,086	324	3,333
2014	양천구	운수업	5,122	279	13,161	12,204	957	4,879	5,334	224	6,933	17	892	2	2	5,073	10,791	19	1,192	30	1,178
2014	양천구	숙박 및 음식점업	3,608	2,170	11,979	4,494	7,485	3,461	9,648	145	2,322	2	9	-	-	3,479	9,910	4	20	125	2,049
2014	양천구	출판 영상 방송통신 및 정보서비스업	297	60	4,913	3,461	1,452	122	365	166	3,955	9	593	-	-	268	2,126	16	2,217	13	570
2014	양천구	금융 및 보험업	197	31	2,639	1,011	1,628	18	28	140	2,195	39	416	-	-	44	221	10	100	143	2,318
2014	양천구	부동산업 및 임대업	1,245	490	3,860	2,479	1,381	937	1,548	140	1,065	5	25	163	1,222	1,189	3,136	11	81	45	643
2014	양천구	전문 과학 및 기술 서비스업	672	90	3,259	1,999	1,260	470	1,414	149	1,300	48	513	5	32	607	2,411	26	336	39	512
2014	양천구	사업시설관리 및 사업지원 서비스업	241	75	4,008	2,631	1,377	117	449	107	3,193	7	273	10	93	215	2,892	13	612	13	504
2014	양천구	공공행정 국방 및 사회보장 행정	47	3	4,664	3,259	1,405	-	-	-	-	47	4,664	-	-	45	4,399	1	233	1	32
2014	양천구	교육 서비스업	2,245	1,188	14,467	4,857	9,610	1,917	5,037	200	2,918	92	6,213	36	299	2,111	11,262	25	510	109	2,695
2014	양천구	보건업 및 사회복지 서비스업	1,142	503	11,396	2,239	9,157	975	6,693	11	184	58	3,033	98	1,486	1,089	8,636	8	337	45	2,423
2014	양천구	예술 스포츠 및 여가관련 서비스업	821	346	2,621	1,423	1,198	745	1,765	22	208	15	345	39	303	807	2,333	4	77	10	211
2014	양천구	협회 및 단체 수리 및 기타 개인서비스업	2,865	1,430	6,843	2,959	3,884	2,185	4,176	52	603	71	578	557	1,486	2,799	6,200	19	256	47	387
2014	강서구	합계	32,789	11,165	185,361	102,217	83,144	25,874	60,711	5,144	100,188	609	18,668	1,162	5,794	30,813	117,380	519	39,884	1,457	28,097
2014	강서구	광업	1	-	6	6	-	-	-	1	6	-	-	-	-	1	6	-	-	-	-
2014	강서구	제조업	1,208	294	6,553	3,708	2,845	921	3,103	282	3,393	2	39	3	18	1,163	5,529	28	715	17	309
2014	강서구	전기 가스 증기 및 수도사업	4	1	379	323	56	1	1	1	301	2	77	-	-	1	1	1	301	2	77
2014	강서구	하수폐기물처리 원료재생 및 환경복원업	45	5	665	565	100	5	23	33	625	7	17	-	-	37	554	2	15	6	96
2014	강서구	건설업	1,001	127	11,382	9,608	1,774	462	1,152	537	10,134	1	85	1	11	937	8,713	36	2,175	28	494
2014	강서구	도매 및 소매업	7,892	2,987	30,094	17,158	12,936	5,952	13,623	1,910	16,171	26	284	4	16	7,322	22,419	141	2,355	429	5,320
2014	강서구	운수업	6,846	330	47,167	30,596	16,571	6,149	6,764	635	38,908	61	1,494	1	1	6,609	16,125	97	26,515	140	4,527
2014	강서구	숙박 및 음식점업	4,890	2,842	16,827	6,294	10,533	4,655	13,273	224	3,499	8	44	3	11	4,699	13,965	12	127	179	2,735
2014	강서구	출판 영상 방송통신 및 정보서비스업	479	65	5,939	4,163	1,776	143	412	325	5,227	9	283	2	17	439	4,272	18	641	22	1,026
2014	강서구	금융 및 보험업	296	37	4,114	1,783	2,331	33	95	210	3,240	53	779	-	-	100	628	9	293	187	3,193
2014	강서구	부동산업 및 임대업	1,610	595	5,527	3,587	1,940	1,114	1,882	222	1,785	14	236	260	1,624	1,517	4,658	18	240	75	629
2014	강서구	전문 과학 및 기술 서비스업	701	89	5,296	3,668	1,628	356	931	304	3,583	37	775	4	7	557	2,584	63	1,186	81	1,526
2014	강서구	사업시설관리 및 사업지원 서비스업	387	101	10,886	5,842	5,044	145	492	223	9,859	10	416	9	119	296	4,783	38	3,426	53	2,677
2014	강서구	공공행정 국방 및 사회보장 행정	58	5	3,286	2,305	981	-	-	-	-	58	3,286	-	-	56	3,148	1	70	1	68
2014	강서구	교육 서비스업	1,568	911	12,020	3,969	8,051	1,326	3,834	97	1,302	115	6,593	30	291	1,461	8,682	18	701	89	2,637
2014	강서구	보건업 및 사회복지 서비스업	1,278	595	12,797	2,355	10,442	1,090	8,104	5	280	83	2,909	100	1,504	1,213	10,690	13	557	52	1,550
2014	강서구	예술 스포츠 및 여가관련 서비스업	995	454	2,782	1,468	1,314	891	1,867	27	281	33	390	44	244	966	2,402	4	68	25	312
2014	강서구	협회 및 단체 수리 및 기타 개인서비스업	3,530	1,727	9,641	4,819	4,822	2,631	5,155	108	1,594	90	961	701	1,931	3,439	8,221	20	499	71	921
2014	구로구	합계	36,679	10,447	197,894	115,354	82,540	27,296	62,671	7,967	112,673	592	16,817	824	5,733	34,298	137,233	725	36,461	1,656	24,200
2014	구로구	제조업	3,704	472	20,178	14,442	5,736	2,751	7,239	944	12,850	8	85	1	4	3,531	14,842	99	4,455	74	881
2014	구로구	전기 가스 증기 및 수도사업	6	-	119	95	24	1	18	2	88	3	13	-	-	4	31	1	84	1	4
2014	구로구	하수폐기물처리 원료재생 및 환경복원업	23	3	188	167	21	3	13	14	162	6	13	-	-	20	149	3	39	-	-
2014	구로구	건설업	961	101	7,487	6,123	1,364	488	1,094	470	6,387	3	6	-	-	909	5,861	31	1,406	21	220
2014	구로구	도매 및 소매업	11,657	3,248	37,358	23,242	14,116	8,498	17,853	3,127	19,336	23	136	9	33	10,718	29,402	244	3,235	695	4,721
2014	구로구	운수업	4,718	224	9,301	8,546	755	4,552	4,897	127	3,223	32	1,096	7	85	4,666	7,117	15	655	37	1,529
2014	구로구	숙박 및 음식점업	4,549	2,732	14,345	5,173	9,172	4,331	11,707	214	2,617	1	10	3	11	4,366	12,180	8	49	175	2,116
2014	구로구	출판 영상 방송통신 및 정보서비스업	1,928	233	28,077	20,301	7,776	390	1,307	1,519	26,592	17	176	2	2	1,778	21,815	83	5,074	67	1,188
2014	구로구	금융 및 보험업	377	56	7,513	2,792	4,721	68	121	237	6,593	71	798	1	1	140	775	20	1,143	217	5,595
2014	구로구	부동산업 및 임대업	1,245	416	4,754	3,081	1,673	866	1,350	164	1,699	10	49	205	1,656	1,181	3,939	20	417	44	398
2014	구로구	전문 과학 및 기술 서비스업	1,321	153	14,282	10,292	3,990	634	2,035	587	11,133	98	1,101	2	13	1,109	7,774	116	5,275	96	1,233
2014	구로구	사업시설관리 및 사업지원 서비스업	538	136	19,175	7,648	11,527	202	514	312	18,448	8	27	16	186	432	4,489	42	12,812	64	1,874
2014	구로구	공공행정 국방 및 사회보장 행정	40	1	3,755	2,576	1,179	-	-	-	-	40	3,755	-	-	40	3,755	-	-	-	-
2014	구로구	교육 서비스업	1,159	653	9,739	3,510	6,229	889	2,308	120	1,801	103	5,297	47	333	1,079	7,329	12	1,342	68	1,068
2014	구로구	보건업 및 사회복지 서비스업	1,018	447	11,406	2,272	9,134	853	6,399	10	106	60	3,406	95	1,495	985	8,732	9	164	24	2,510
2014	구로구	예술 스포츠 및 여가관련 서비스업	829	374	2,149	1,224	925	769	1,596	32	281	18	209	10	63	815	2,044	2	17	12	88
2014	구로구	협회 및 단체 수리 및 기타 개인서비스업	2,606	1,198	8,068	3,870	4,198	2,001	4,220	88	1,357	91	640	426	1,851	2,525	6,999	20	294	61	775
2014	금천구	합계	29,557	7,935	214,128	136,457	77,671	19,475	53,240	8,968	148,504	450	9,332	664	3,052	27,111	143,784	852	38,482	1,594	31,862
2014	금천구	농업 임업 및 어업	1	-	2	2	-	-	-	1	2	-	-	-	-	1	2	-	-	-	-
2014	금천구	광업	2	-	2	2	-	-	-	2	2	-	-	-	-	2	2	-	-	-	-
2014	금천구	제조업	5,021	842	44,804	28,894	15,910	3,167	13,264	1,841	31,382	11	150	2	8	4,691	33,375	195	9,376	135	2,053
2014	금천구	전기 가스 증기 및 수도사업	4	1	16	13	3	1	5	3	11	-	-	-	-	4	16	-	-	-	-
2014	금천구	하수폐기물처리 원료재생 및 환경복원업	25	1	212	191	21	4	6	14	154	7	52	-	-	22	192	1	17	2	3
2014	금천구	건설업	1,045	124	9,026	7,710	1,316	501	1,401	542	7,618	2	7	-	-	967	7,226	39	1,028	39	772
2014	금천구	도매 및 소매업	8,215	2,384	35,404	21,779	13,625	5,426	12,318	2,772	23,031	14	50	3	5	7,385	25,326	243	5,582	587	4,496
2014	금천구	운수업	2,711	136	8,629	7,581	1,048	2,512	3,363	170	5,078	25	171	4	17	2,630	6,446	25	1,231	56	952
2014	금천구	숙박 및 음식점업	3,378	2,046	10,445	3,597	6,848	3,213	8,592	161	1,843	1	2	3	8	3,241	8,950	5	28	132	1,467
2014	금천구	출판 영상 방송통신 및 정보서비스업	2,178	244	31,322	22,816	8,506	430	1,529	1,737	29,392	10	399	1	2	1,983	21,972	90	6,968	105	2,382
2014	금천구	금융 및 보험업	192	27	2,633	1,234	1,399	25	42	119	1,970	48	621	-	-	77	559	11	457	104	1,617
2014	금천구	부동산업 및 임대업	834	242	2,729	1,825	904	596	1,001	160	1,145	2	3	76	580	780	2,122	18	232	36	375
2014	금천구	전문 과학 및 기술 서비스업	1,673	187	30,884	22,865	8,019	621	2,478	958	27,009	90	1,392	4	5	1,319	12,013	141	5,284	213	13,587
2014	금천구	사업시설관리 및 사업지원 서비스업	464	104	18,264	9,853	8,411	156	841	272	16,846	8	247	28	330	360	8,629	34	7,024	70	2,611
2014	금천구	공공행정 국방 및 사회보장 행정	32	6	1,975	1,259	716	-	-	-	-	32	1,975	-	-	30	1,965	-	-	2	10
2014	금천구	교육 서비스업	624	322	5,203	1,720	3,483	442	1,179	101	1,305	61	2,569	20	150	577	4,182	13	389	34	632
2014	금천구	보건업 및 사회복지 서비스업	638	254	5,396	1,065	4,331	487	3,478	6	73	45	910	100	935	602	4,731	8	301	28	364
2014	금천구	예술 스포츠 및 여가관련 서비스업	531	216	1,397	774	623	479	967	25	239	16	119	11	72	515	1,250	-	-	16	147
2014	금천구	협회 및 단체 수리 및 기타 개인서비스업	1,989	799	5,785	3,277	2,508	1,415	2,776	84	1,404	78	665	412	940	1,925	4,826	29	565	35	394
2014	영등포구	합계	44,099	13,056	343,943	206,193	137,750	31,461	76,072	10,406	218,443	1,172	42,862	1,060	6,566	40,733	193,981	1,127	106,169	2,239	43,793
2014	영등포구	농업 임업 및 어업	1	1	11	2	9	-	-	1	11	-	-	-	-	1	11	-	-	-	-
2014	영등포구	광업	2	-	2	2	-	1	1	1	1	-	-	-	-	2	2	-	-	-	-
2014	영등포구	제조업	4,305	603	15,259	10,784	4,475	3,756	8,986	541	6,179	7	91	1	3	4,187	12,675	69	1,801	49	783
2014	영등포구	전기 가스 증기 및 수도사업	8	-	806	609	197	-	-	3	237	5	569	-	-	3	92	1	231	4	483
2014	영등포구	하수폐기물처리 원료재생 및 환경복원업	22	1	448	414	34	3	4	17	441	1	2	1	1	19	257	3	191	-	-
2014	영등포구	건설업	1,346	179	15,667	13,691	1,976	632	1,483	711	14,181	1	1	2	2	1,266	10,189	53	4,953	27	525
2014	영등포구	도매 및 소매업	11,985	3,597	51,182	31,746	19,436	8,472	17,721	3,461	32,944	45	491	7	26	11,021	32,392	305	11,505	659	7,285
2014	영등포구	운수업	4,219	195	11,820	9,702	2,118	3,822	4,366	339	6,749	44	600	14	105	4,075	7,592	70	3,074	74	1,154
2014	영등포구	숙박 및 음식점업	6,975	4,088	25,941	9,373	16,568	6,479	19,285	479	6,515	14	132	3	9	6,580	20,564	22	303	373	5,074
2014	영등포구	출판 영상 방송통신 및 정보서비스업	1,922	308	33,793	25,200	8,593	560	1,673	1,320	28,420	34	3,677	8	23	1,813	19,103	60	13,365	49	1,325
2014	영등포구	금융 및 보험업	1,147	175	48,764	30,607	18,157	112	230	906	40,893	128	7,633	1	8	690	8,319	105	31,642	352	8,803
2014	영등포구	부동산업 및 임대업	1,869	498	12,330	8,719	3,611	1,125	2,076	459	7,562	28	242	257	2,450	1,727	7,162	44	3,741	98	1,427
2014	영등포구	전문 과학 및 기술 서비스업	2,360	334	31,215	21,582	9,633	943	2,816	1,160	21,806	241	6,506	16	87	1,949	13,775	203	14,012	208	3,428
2014	영등포구	사업시설관리 및 사업지원 서비스업	1,063	277	48,563	21,872	26,691	371	989	652	46,982	14	488	26	104	878	24,046	77	17,349	108	7,168
2014	영등포구	공공행정 국방 및 사회보장 행정	63	2	8,444	5,484	2,960	-	-	-	-	63	8,444	-	-	59	8,401	-	-	4	43
2014	영등포구	교육 서비스업	1,277	651	9,181	3,232	5,949	945	2,796	150	1,591	127	4,319	55	475	1,187	7,435	20	671	70	1,075
2014	영등포구	보건업 및 사회복지 서비스업	1,097	418	13,203	3,278	9,925	906	6,793	4	49	75	5,396	112	965	1,042	9,031	15	825	40	3,347
2014	영등포구	예술 스포츠 및 여가관련 서비스업	1,049	440	4,068	2,130	1,938	916	1,915	74	894	31	1,131	28	128	1,014	3,213	8	82	27	773
