기간	자치구	구분	합계	합계	합계	합계	합계	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별
기간	자치구	구분	합계	합계	합계	합계	합계	개인	개인	회사법인	회사법인	회사이외의 법인	회사이외의 법인	비법인단체	비법인단체	단독	단독	본사본점 등	본사본점 등	공장지사(점)영업소	공장지사(점)영업소
기간	자치구	구분	사업체수	사업체수	종사자수	종사자수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수
기간	자치구	구분	사업체수	여성대표자	계	남	여	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수
2013	금천구	광업	2	-	2	2	-	-	-	2	2	-	-	-	-	2	2	-	-	-	-
2013	금천구	제조업	4,774	738	44,411	27,931	16,480	3,050	12,719	1,716	31,615	7	75	1	2	4,451	32,012	204	10,349	119	2,050
2013	금천구	전기 가스 증기 및 수도사업	3	1	12	7	5	1	5	2	7	-	-	-	-	3	12	-	-	-	-
2013	금천구	하수폐기물처리 원료재생 및 환경복원업	24	-	262	233	29	3	4	18	186	3	72	-	-	17	147	5	98	2	17
2013	금천구	건설업	1,000	96	8,831	7,617	1,214	497	1,087	503	7,744	-	-	-	-	930	6,498	30	1,422	40	911
2013	금천구	도매 및 소매업	7,894	2,303	34,313	21,294	13,019	5,375	12,071	2,508	22,212	8	21	3	9	7,161	23,912	228	5,973	505	4,428
2013	금천구	운수업	2,715	125	8,578	7,581	997	2,539	3,117	151	5,306	22	133	3	22	2,637	6,181	21	1,186	57	1,211
2013	금천구	숙박 및 음식점업	3,347	2,058	10,252	3,505	6,747	3,214	8,598	130	1,647	1	2	2	5	3,234	8,826	4	38	109	1,388
2013	금천구	출판 영상 방송통신 및 정보서비스업	1,936	211	31,895	22,726	9,169	350	1,417	1,573	30,101	12	376	1	1	1,748	22,408	93	6,688	95	2,799
2013	금천구	금융 및 보험업	171	18	2,106	1,055	1,051	21	32	101	1,445	49	629	-	-	61	387	10	197	100	1,522
2013	금천구	부동산업 및 임대업	819	233	2,537	1,707	830	614	993	132	982	3	6	70	556	772	2,067	16	151	31	319
2013	금천구	전문 과학 및 기술 서비스업	1,514	152	26,109	19,323	6,786	553	2,194	893	22,396	65	1,514	3	5	1,171	10,719	138	5,227	205	10,163
2013	금천구	사업시설관리 및 사업지원 서비스업	403	82	14,999	7,380	7,619	125	467	242	14,014	7	150	29	368	305	8,515	34	5,456	64	1,028
2013	금천구	공공행정 국방 및 사회보장 행정	32	3	1,820	1,167	653	-	-	-	-	32	1,820	-	-	31	1,815	-	-	1	5
2013	금천구	교육 서비스업	606	314	5,176	1,617	3,559	445	1,056	87	1,314	52	2,659	22	147	563	4,246	12	374	31	556
2013	금천구	보건업 및 사회복지 서비스업	615	247	5,196	983	4,213	475	3,319	4	67	34	774	102	1,036	589	4,794	5	33	21	369
2013	금천구	예술 스포츠 및 여가관련 서비스업	553	231	1,376	761	615	504	1,010	27	206	15	142	7	18	530	1,160	3	37	20	179
2013	금천구	협회 및 단체 수리 및 기타 개인서비스업	1,997	798	5,577	3,333	2,244	1,426	2,719	80	1,428	79	584	412	846	1,935	4,613	25	523	37	441
2013	영등포구	합계	42,151	12,281	337,027	201,009	136,018	30,876	73,210	9,203	214,683	982	42,775	1,090	6,359	39,008	184,375	1,060	110,637	2,083	42,015
2013	영등포구	광업	1	-	3	3	-	-	-	1	3	-	-	-	-	1	3	-	-	-	-
2013	영등포구	제조업	4,250	554	15,050	10,889	4,161	3,761	9,128	482	5,842	6	78	1	2	4,145	12,736	56	1,452	49	862
2013	영등포구	전기 가스 증기 및 수도사업	8	-	818	659	159	-	-	3	244	5	574	-	-	3	132	1	231	4	455
2013	영등포구	하수폐기물처리 원료재생 및 환경복원업	21	1	499	464	35	4	10	16	487	1	2	-	-	19	278	2	221	-	-
2013	영등포구	건설업	1,287	145	14,134	12,500	1,634	605	1,541	680	12,591	-	-	2	2	1,204	9,784	47	3,582	36	768
2013	영등포구	도매 및 소매업	11,426	3,358	50,762	32,085	18,677	8,183	16,762	3,202	33,820	33	146	8	34	10,534	31,182	282	12,831	610	6,749
2013	영등포구	운수업	4,205	154	11,523	9,652	1,871	3,850	4,360	304	6,623	41	484	10	56	4,079	7,660	59	2,769	67	1,094
2013	영등포구	숙박 및 음식점업	6,841	4,102	24,120	8,722	15,398	6,404	18,515	424	5,455	9	118	4	32	6,498	19,440	21	293	322	4,387
2013	영등포구	출판 영상 방송통신 및 정보서비스업	1,641	224	35,029	25,123	9,906	490	1,523	1,118	29,554	28	3,943	5	9	1,528	18,700	61	14,675	52	1,654
2013	영등포구	금융 및 보험업	957	113	50,009	30,540	19,469	99	212	741	41,348	114	8,435	3	14	488	7,451	107	33,897	362	8,661
2013	영등포구	부동산업 및 임대업	1,777	478	8,939	6,068	2,871	1,094	1,897	403	4,385	27	262	253	2,395	1,634	6,149	47	1,445	96	1,345
2013	영등포구	전문 과학 및 기술 서비스업	2,016	259	30,276	20,904	9,372	873	2,755	948	22,162	173	5,232	22	127	1,648	11,190	185	16,365	183	2,721
2013	영등포구	사업시설관리 및 사업지원 서비스업	946	221	47,323	21,288	26,035	330	790	577	45,692	17	754	22	87	758	22,197	83	17,667	105	7,459
2013	영등포구	공공행정 국방 및 사회보장 행정	64	2	9,181	6,012	3,169	-	-	-	-	64	9,181	-	-	61	8,859	1	307	2	15
2013	영등포구	교육 서비스업	1,183	611	8,507	2,913	5,594	904	2,390	115	1,396	101	4,188	63	533	1,112	7,092	16	565	55	850
2013	영등포구	보건업 및 사회복지 서비스업	1,055	386	12,599	3,109	9,490	888	6,431	7	92	63	5,275	97	801	1,008	8,823	15	608	32	3,168
2013	영등포구	예술 스포츠 및 여가관련 서비스업	1,054	420	3,980	2,090	1,890	940	1,929	53	727	28	1,170	33	154	1,028	3,230	5	62	21	688
2013	영등포구	협회 및 단체 수리 및 기타 개인서비스업	3,419	1,253	14,275	7,988	6,287	2,451	4,967	129	4,262	272	2,933	567	2,113	3,260	9,469	72	3,667	87	1,139
2013	동작구	합계	20,035	7,764	108,007	57,447	50,560	17,022	40,443	1,773	43,937	454	19,717	786	3,910	19,042	69,052	201	23,173	792	15,782
2013	동작구	광업	1	-	527	375	152	-	-	-	-	1	527	-	-	-	-	1	527	-	-
2013	동작구	제조업	645	178	2,379	1,211	1,168	572	1,624	71	683	2	72	-	-	637	2,186	2	57	6	136
2013	동작구	전기 가스 증기 및 수도사업	6	-	355	292	63	-	-	3	67	3	288	-	-	3	193	-	-	3	162
2013	동작구	하수폐기물처리 원료재생 및 환경복원업	16	3	249	216	33	1	6	13	213	2	30	-	-	13	190	2	41	1	18
2013	동작구	건설업	557	52	4,197	3,772	425	378	869	179	3,328	-	-	-	-	534	2,384	8	1,703	15	110
2013	동작구	도매 및 소매업	5,136	2,077	16,762	9,378	7,384	4,517	10,143	603	6,498	14	115	2	6	4,867	12,913	62	1,888	207	1,961
2013	동작구	운수업	2,203	79	3,655	3,091	564	2,155	2,408	30	1,028	17	216	1	3	2,177	2,786	2	626	24	243
2013	동작구	숙박 및 음식점업	3,945	2,302	11,844	4,707	7,137	3,832	10,592	102	1,126	6	98	5	28	3,858	10,829	4	49	83	966
2013	동작구	출판 영상 방송통신 및 정보서비스업	245	35	4,632	2,731	1,901	90	218	141	4,097	12	309	2	8	225	2,103	6	1,360	14	1,169
2013	동작구	금융 및 보험업	219	26	4,094	2,037	2,057	21	56	149	3,312	49	726	-	-	49	271	14	578	156	3,245
2013	동작구	부동산업 및 임대업	1,116	385	4,611	2,453	2,158	871	1,404	97	2,011	12	52	136	1,144	1,075	4,079	11	85	30	447
2013	동작구	전문 과학 및 기술 서비스업	386	54	6,903	4,929	1,974	231	689	127	5,730	27	472	1	12	337	2,016	21	4,394	28	493
2013	동작구	사업시설관리 및 사업지원 서비스업	261	65	14,235	8,108	6,127	131	619	122	13,530	5	82	3	4	214	5,488	21	7,566	26	1,181
2013	동작구	공공행정 국방 및 사회보장 행정	36	1	3,157	1,959	1,198	-	-	-	-	36	3,157	-	-	36	3,157	-	-	-	-
2013	동작구	교육 서비스업	1,181	661	12,443	5,699	6,744	940	2,695	109	1,885	102	7,693	30	170	1,052	6,174	19	3,763	110	2,506
2013	동작구	보건업 및 사회복지 서비스업	863	359	9,628	2,189	7,439	727	4,053	1	8	58	4,444	77	1,123	815	7,103	11	277	37	2,248
2013	동작구	예술 스포츠 및 여가관련 서비스업	764	322	2,487	1,427	1,060	716	1,681	12	79	21	672	15	55	745	2,045	3	32	16	410
2013	동작구	협회 및 단체 수리 및 기타 개인서비스업	2,455	1,165	5,849	2,873	2,976	1,840	3,386	14	342	87	764	514	1,357	2,405	5,135	14	227	36	487
2013	관악구	합계	26,309	9,705	109,055	56,022	53,033	22,933	53,460	1,881	31,136	500	19,697	995	4,762	25,319	81,191	185	12,818	805	15,046
2013	관악구	제조업	1,296	362	5,494	2,539	2,955	1,183	3,912	110	1,295	2	4	1	283	1,274	4,708	14	704	8	82
2013	관악구	하수폐기물처리 원료재생 및 환경복원업	9	2	114	96	18	1	2	8	112	-	-	-	-	9	114	-	-	-	-
2013	관악구	건설업	755	61	7,625	5,875	1,750	494	909	261	6,716	-	-	-	-	726	5,478	13	736	16	1,411
2013	관악구	도매 및 소매업	5,650	2,447	15,803	8,086	7,717	5,025	10,827	590	4,653	25	283	10	40	5,337	12,555	44	803	269	2,445
2013	관악구	운수업	4,032	137	6,420	6,165	255	3,976	4,226	41	2,039	12	141	3	14	4,015	5,613	6	583	11	224
2013	관악구	숙박 및 음식점업	5,380	3,134	16,474	6,533	9,941	5,255	14,339	114	1,691	10	440	1	4	5,284	14,538	5	317	91	1,619
2013	관악구	출판 영상 방송통신 및 정보서비스업	280	48	2,795	1,919	876	127	382	136	2,082	15	322	2	9	257	1,745	3	139	20	911
2013	관악구	금융 및 보험업	200	28	2,501	980	1,521	25	54	121	1,866	54	581	-	-	66	443	9	84	125	1,974
2013	관악구	부동산업 및 임대업	1,254	376	3,312	2,151	1,161	1,065	1,786	88	812	12	70	89	644	1,216	2,942	9	126	29	244
2013	관악구	전문 과학 및 기술 서비스업	583	78	4,657	2,937	1,720	345	991	150	2,703	56	819	32	144	519	2,387	23	1,156	41	1,114
2013	관악구	사업시설관리 및 사업지원 서비스업	281	68	5,899	2,979	2,920	150	400	113	5,129	5	255	13	115	249	2,387	12	1,807	20	1,705
2013	관악구	공공행정 국방 및 사회보장 행정	50	2	4,618	2,968	1,650	-	-	-	-	50	4,618	-	-	50	4,618	-	-	-	-
2013	관악구	교육 서비스업	1,217	646	13,967	6,105	7,862	984	2,638	72	1,324	105	9,666	56	339	1,141	6,673	16	5,805	60	1,489
2013	관악구	보건업 및 사회복지 서비스업	1,062	416	8,767	1,560	7,207	901	6,218	4	102	41	1,184	116	1,263	1,028	7,787	7	89	27	891
2013	관악구	예술 스포츠 및 여가관련 서비스업	1,048	444	3,107	1,725	1,382	971	2,311	30	156	22	502	25	138	1,017	2,634	7	44	24	429
2013	관악구	협회 및 단체 수리 및 기타 개인서비스업	3,212	1,456	7,502	3,404	4,098	2,431	4,465	43	456	91	812	647	1,769	3,131	6,569	17	425	64	508
2013	서초구	합계	42,882	13,153	373,954	229,615	144,339	27,138	78,313	13,166	244,429	1,601	45,068	977	6,144	38,564	220,932	1,608	97,102	2,710	55,920
2013	서초구	농업 임업 및 어업	1	-	4	1	3	-	-	1	4	-	-	-	-	1	4	-	-	-	-
2013	서초구	광업	2	-	5	4	1	-	-	2	5	-	-	-	-	1	1	1	4	-	-
2013	서초구	제조업	1,038	267	5,829	3,389	2,440	638	1,566	397	4,215	1	44	2	4	952	3,901	52	1,653	34	275
2013	서초구	전기 가스 증기 및 수도사업	10	-	201	163	38	-	-	4	11	5	185	1	5	6	16	1	2	3	183
2013	서초구	하수폐기물처리 원료재생 및 환경복원업	20	1	196	175	21	2	8	16	185	2	3	-	-	18	189	-	-	2	7
2013	서초구	건설업	1,903	225	49,979	44,400	5,579	536	1,181	1,367	48,798	-	-	-	-	1,711	27,358	124	17,602	68	5,019
2013	서초구	도매 및 소매업	11,971	3,913	65,196	40,106	25,090	7,659	16,431	4,257	48,366	49	343	6	56	10,684	34,717	483	17,663	804	12,816
2013	서초구	운수업	1,364	121	7,844	6,692	1,152	1,048	1,359	306	5,667	8	814	2	4	1,263	4,283	42	1,899	59	1,662
2013	서초구	숙박 및 음식점업	6,522	3,454	30,867	12,682	18,185	5,883	21,497	632	9,324	6	44	1	2	6,087	24,838	39	911	396	5,118
2013	서초구	출판 영상 방송통신 및 정보서비스업	1,956	275	29,023	21,016	8,007	478	1,421	1,442	25,826	31	1,762	5	14	1,792	19,983	89	5,584	75	3,456
2013	서초구	금융 및 보험업	794	108	13,869	7,223	6,646	60	95	643	10,725	87	3,025	4	24	315	2,024	37	4,349	442	7,496
2013	서초구	부동산업 및 임대업	2,457	583	12,867	8,899	3,968	1,514	3,144	688	6,803	25	158	230	2,762	2,320	9,917	59	2,112	78	838
2013	서초구	전문 과학 및 기술 서비스업	5,564	637	60,551	41,032	19,519	2,871	9,483	1,962	39,933	712	10,869	19	266	4,784	29,218	429	23,158	351	8,175
2013	서초구	사업시설관리 및 사업지원 서비스업	1,127	273	35,023	16,473	18,550	343	952	738	33,660	16	191	30	220	949	18,182	85	15,443	93	1,398
2013	서초구	공공행정 국방 및 사회보장 행정	57	5	9,937	6,355	3,582	-	-	-	-	57	9,937	-	-	53	8,911	2	836	2	190
2013	서초구	교육 서비스업	2,147	1,020	18,102	7,412	10,690	1,539	4,229	435	7,075	123	6,523	50	275	1,931	11,991	65	3,144	151	2,967
2013	서초구	보건업 및 사회복지 서비스업	1,442	442	16,684	3,968	12,716	1,295	9,471	11	60	88	6,605	48	548	1,383	10,728	16	851	43	5,105
2013	서초구	예술 스포츠 및 여가관련 서비스업	1,155	441	5,274	2,810	2,464	970	2,187	111	1,074	44	1,907	30	106	1,124	4,672	14	298	17	304
2013	서초구	협회 및 단체 수리 및 기타 개인서비스업	3,352	1,388	12,503	6,815	5,688	2,302	5,289	154	2,698	347	2,658	549	1,858	3,190	9,999	70	1,593	92	911
2013	강남구	합계	62,614	19,295	617,340	357,525	259,815	38,132	132,188	21,808	422,281	1,594	55,615	1,080	7,256	55,390	354,050	2,897	179,817	4,327	83,473
2013	강남구	농업 임업 및 어업	8	2	40	31	9	-	-	5	24	3	16	-	-	6	21	2	19	-	-
2013	강남구	광업	2	-	7	6	1	-	-	2	7	-	-	-	-	2	7	-	-	-	-
2013	강남구	제조업	1,454	426	13,705	6,216	7,489	912	2,820	537	10,804	5	81	-	-	1,274	5,249	135	7,788	45	668
2013	강남구	전기 가스 증기 및 수도사업	21	-	4,058	3,481	577	1	1	14	1,928	6	2,129	-	-	6	129	9	3,746	6	183
2013	강남구	하수폐기물처리 원료재생 및 환경복원업	24	2	774	676	98	3	11	21	763	-	-	-	-	16	521	5	159	3	94
2013	강남구	건설업	2,048	268	46,350	39,931	6,419	538	1,319	1,508	45,008	2	23	-	-	1,816	25,631	139	16,844	93	3,875
2013	강남구	도매 및 소매업	15,274	5,136	120,762	67,421	53,341	8,341	21,614	6,883	98,569	41	525	9	54	12,925	58,478	1,022	42,582	1,327	19,702
2013	강남구	운수업	3,008	144	10,298	8,434	1,864	2,663	3,331	279	5,921	62	1,012	4	34	2,851	6,452	91	2,775	66	1,071
2013	강남구	숙박 및 음식점업	10,498	5,275	56,463	24,759	31,704	9,234	38,042	1,250	18,317	11	78	3	26	9,602	42,857	138	4,190	758	9,416
2013	강남구	출판 영상 방송통신 및 정보서비스업	3,407	428	57,184	39,756	17,428	720	2,171	2,654	53,212	30	1,720	3	81	3,125	39,639	159	13,702	123	3,843
2013	강남구	금융 및 보험업	1,540	163	35,138	21,516	13,622	115	287	1,299	30,700	110	4,058	16	93	629	4,150	108	13,073	803	17,915
2013	강남구	부동산업 및 임대업	4,148	1,084	24,767	16,257	8,510	2,465	5,964	1,368	14,109	18	1,341	297	3,353	3,863	17,984	127	3,637	158	3,146
2013	강남구	전문 과학 및 기술 서비스업	7,428	1,106	101,699	67,114	34,585	3,124	11,403	3,715	74,842	550	15,282	39	172	6,437	56,509	590	36,093	401	9,097
2013	강남구	사업시설관리 및 사업지원 서비스업	1,533	382	52,356	26,715	25,641	400	1,394	1,094	50,058	20	742	19	162	1,260	27,732	147	21,551	126	3,073
2013	강남구	공공행정 국방 및 사회보장 행정	60	4	6,370	3,905	2,465	-	-	-	-	60	6,370	-	-	57	5,948	1	290	2	132
2013	강남구	교육 서비스업	3,179	1,394	25,131	10,338	14,793	2,262	7,496	711	10,315	149	6,876	57	444	2,859	17,188	89	2,805	231	5,138
2013	강남구	보건업 및 사회복지 서비스업	2,622	639	33,086	7,508	25,578	2,431	21,101	34	492	98	10,815	59	678	2,553	22,702	20	6,699	49	3,685
2013	강남구	예술 스포츠 및 여가관련 서비스업	1,533	555	7,465	4,277	3,188	1,285	3,290	185	2,910	44	1,157	19	108	1,463	5,188	23	1,510	47	767
2013	강남구	협회 및 단체 수리 및 기타 개인서비스업	4,827	2,287	21,687	9,184	12,503	3,638	11,944	249	4,302	385	3,390	555	2,051	4,646	17,665	92	2,354	89	1,668
2013	송파구	합계	43,503	14,564	253,215	150,445	102,770	32,131	76,458	9,197	135,831	859	34,386	1,316	6,540	40,813	171,895	807	40,722	1,883	40,598
2013	송파구	농업 임업 및 어업	3	-	203	173	30	-	-	2	40	1	163	-	-	1	5	2	198	-	-
2013	송파구	광업	1	-	2	1	1	1	2	-	-	-	-	-	-	1	2	-	-	-	-
2013	송파구	제조업	1,380	323	9,651	5,660	3,991	1,051	2,742	324	6,870	5	39	-	-	1,300	5,645	62	3,755	18	251
2013	송파구	전기 가스 증기 및 수도사업	7	-	41	40	1	-	-	4	12	3	29	-	-	6	35	1	6	-	-
2013	송파구	하수폐기물처리 원료재생 및 환경복원업	29	3	468	399	69	2	13	20	436	7	19	-	-	27	453	1	2	1	13
2013	송파구	건설업	1,725	229	25,800	22,332	3,468	687	1,783	1,037	23,997	1	20	-	-	1,618	20,575	65	4,364	42	861
2013	송파구	도매 및 소매업	13,322	4,539	50,727	30,867	19,860	8,655	18,681	4,631	31,698	31	253	5	95	12,394	35,871	327	7,598	601	7,258
2013	송파구	운수업	5,454	244	11,972	11,222	750	5,292	5,675	129	5,792	30	493	3	12	5,401	10,714	13	667	40	591
2013	송파구	숙박 및 음식점업	6,347	3,628	23,088	9,495	13,593	5,992	17,908	343	4,962	7	198	5	20	6,095	18,667	20	424	232	3,997
2013	송파구	출판 영상 방송통신 및 정보서비스업	688	96	10,120	7,557	2,563	190	422	466	8,255	28	1,438	4	5	626	5,506	34	2,700	28	1,914
2013	송파구	금융 및 보험업	510	80	9,259	4,651	4,608	45	78	393	6,192	71	2,986	1	3	133	969	17	2,040	360	6,250
2013	송파구	부동산업 및 임대업	2,217	722	9,577	6,506	3,071	1,650	2,812	357	4,326	11	414	199	2,025	2,118	6,670	39	2,357	60	550
2013	송파구	전문 과학 및 기술 서비스업	1,717	220	19,699	14,146	5,553	843	2,683	762	15,742	107	1,256	5	18	1,469	9,799	102	6,378	146	3,522
2013	송파구	사업시설관리 및 사업지원 서비스업	558	118	22,339	13,068	9,271	183	1,217	356	20,898	8	88	11	136	459	13,661	33	7,348	66	1,330
2013	송파구	공공행정 국방 및 사회보장 행정	71	2	5,737	4,115	1,622	-	-	-	-	71	5,737	-	-	70	5,492	1	245	-	-
2013	송파구	교육 서비스업	2,162	1,153	17,155	6,053	11,102	1,786	5,415	190	2,577	132	8,641	54	522	2,016	12,845	35	1,328	111	2,982
2013	송파구	보건업 및 사회복지 서비스업	1,500	622	19,390	4,591	14,799	1,332	7,949	13	73	67	10,095	88	1,273	1,454	10,618	10	362	36	8,410
2013	송파구	예술 스포츠 및 여가관련 서비스업	1,452	598	6,517	3,728	2,789	1,289	2,665	59	2,418	58	1,267	46	167	1,410	4,289	16	395	26	1,833
2013	송파구	협회 및 단체 수리 및 기타 개인서비스업	4,360	1,987	11,470	5,841	5,629	3,133	6,413	111	1,543	221	1,250	895	2,264	4,215	10,079	29	555	116	836
2013	강동구	합계	29,756	10,538	133,729	73,305	60,424	25,663	58,797	2,825	53,925	423	17,152	845	3,855	28,394	90,682	275	21,119	1,087	21,928
2013	강동구	광업	1	-	9	9	-	-	-	1	9	-	-	-	-	1	9	-	-	-	-
2013	강동구	제조업	1,547	378	6,144	3,284	2,860	1,382	4,064	162	2,055	2	22	1	3	1,512	5,181	28	895	7	68
2013	강동구	전기 가스 증기 및 수도사업	5	-	336	268	68	-	-	2	23	3	313	-	-	3	234	-	-	2	102
2013	강동구	하수폐기물처리 원료재생 및 환경복원업	17	2	268	215	53	4	22	11	239	2	7	-	-	17	268	-	-	-	-
2013	강동구	건설업	973	104	16,844	14,318	2,526	587	1,246	384	15,590	2	8	-	-	928	6,283	24	10,394	21	167
2013	강동구	도매 및 소매업	7,044	2,980	23,910	12,704	11,206	5,930	13,254	1,094	10,554	15	72	5	30	6,617	17,530	89	2,713	338	3,667
2013	강동구	운수업	5,701	188	10,089	9,607	482	5,619	5,980	57	3,656	24	452	1	1	5,658	8,838	5	509	38	742
2013	강동구	숙박 및 음식점업	4,829	2,858	15,422	5,920	9,502	4,687	13,252	137	2,151	2	6	3	13	4,715	13,499	4	39	110	1,884
2013	강동구	출판 영상 방송통신 및 정보서비스업	185	35	2,959	2,199	760	80	207	96	2,526	9	226	-	-	166	1,095	8	646	11	1,218
2013	강동구	금융 및 보험업	290	47	4,892	1,663	3,229	28	68	215	4,126	47	698	-	-	54	279	8	347	228	4,266
2013	강동구	부동산업 및 임대업	1,491	529	4,367	2,902	1,465	1,161	1,903	139	813	11	43	180	1,608	1,433	3,943	14	84	44	340
2013	강동구	전문 과학 및 기술 서비스업	511	65	3,115	2,156	959	314	852	178	1,839	17	421	2	3	443	1,697	28	862	40	556
2013	강동구	사업시설관리 및 사업지원 서비스업	332	91	7,845	4,144	3,701	159	718	166	6,733	4	380	3	14	271	4,367	35	2,703	26	775
2013	강동구	공공행정 국방 및 사회보장 행정	37	5	2,434	1,791	643	-	-	-	-	37	2,434	-	-	35	2,422	1	2	1	10
2013	강동구	교육 서비스업	1,507	817	10,387	3,361	7,026	1,311	3,632	92	1,499	87	5,147	17	109	1,419	7,855	13	466	75	2,066
2013	강동구	보건업 및 사회복지 서비스업	1,136	438	13,166	3,225	9,941	1,001	6,872	8	60	70	5,557	57	677	1,079	8,033	7	400	50	4,733
2013	강동구	예술 스포츠 및 여가관련 서비스업	903	409	2,971	1,630	1,341	864	2,063	16	165	20	737	3	6	881	2,349	1	43	21	579
2013	강동구	협회 및 단체 수리 및 기타 개인서비스업	3,247	1,592	8,571	3,909	4,662	2,536	4,664	67	1,887	71	629	573	1,391	3,162	6,800	10	1,016	75	755
