기간	자치구	구분	합계	합계	합계	합계	합계	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별
2017	영등포구	협회 및 단체 수리 및 기타 개인 서비스업	3,056	1,275	12,191	6,665	5,526	2,172	4,416	97	2,406	337	3,214	450	2,155	2,907	8,651	79	2,647	70	893
2017	동작구	합계	19,966	7,824	110,422	53,384	57,038	16,785	40,820	1,900	42,375	520	22,887	761	4,340	18,880	71,151	207	21,634	879	17,637
2017	동작구	광업	1	-	2	2	-	-	-	1	2	-	-	-	-	1	2	-	-	-	-
2017	동작구	제조업	651	214	2,228	1,112	1,116	584	1,542	64	596	3	90	-	-	641	2,032	4	44	6	152
2017	동작구	전기 가스 증기 및 공기조절 공급업	3	-	142	119	23	-	-	2	53	1	89	-	-	-	-	-	-	3	142
2017	동작구	수도 하수 및 폐기물 처리 원료 재생업	14	1	435	366	69	1	4	10	217	3	214	-	-	13	401	1	34	-	-
2017	동작구	건설업	569	60	4,921	4,325	596	388	1,043	181	3,878	-	-	-	-	551	4,600	7	189	11	132
2017	동작구	도매 및 소매업	4,689	1,894	14,990	8,048	6,942	4,037	9,260	629	5,599	22	129	1	2	4,375	11,269	76	1,665	238	2,056
2017	동작구	운수 및 창고업	2,115	101	3,290	2,890	400	2,059	2,279	38	651	16	351	2	9	2,085	2,691	1	3	29	596
2017	동작구	숙박 및 음식점업	4,143	2,258	12,907	5,159	7,748	3,964	11,130	161	1,587	11	151	7	39	4,010	11,553	10	93	123	1,261
2017	동작구	정보통신업	240	47	4,182	2,615	1,567	90	252	140	3,644	8	278	2	8	219	1,966	9	1,869	12	347
2017	동작구	금융 및 보험업	199	36	3,558	1,559	1,999	15	32	136	2,877	48	649	-	-	50	375	11	324	138	2,859
2017	동작구	부동산업	1,203	432	5,348	2,523	2,825	928	1,527	108	2,452	19	217	148	1,152	1,167	4,569	6	414	30	365
2017	동작구	전문 과학 및 기술 서비스업	414	73	6,640	3,802	2,838	244	671	134	5,077	34	889	2	3	356	1,789	27	4,320	31	531
2017	동작구	사업시설 관리 사업 지원 및 임대 서비스업	323	89	12,877	5,186	7,691	187	400	130	12,432	5	43	1	2	278	4,312	18	6,566	27	1,999
2017	동작구	공공행정 국방 및 사회보장 행정	44	4	3,217	2,115	1,102	-	-	-	-	44	3,217	-	-	44	3,217	-	-	-	-
2017	동작구	교육 서비스업	1,215	673	15,448	6,934	8,514	939	2,596	120	2,646	122	9,920	34	286	1,079	6,372	16	5,627	120	3,449
2017	동작구	보건업 및 사회복지 서비스업	1,010	443	12,622	2,722	9,900	812	5,234	4	88	76	5,458	118	1,842	947	9,348	12	355	51	2,919
2017	동작구	예술 스포츠 및 여가관련 서비스업	812	320	2,600	1,450	1,150	750	1,855	24	157	22	535	16	53	790	2,211	-	-	22	389
2017	동작구	협회 및 단체 수리 및 기타 개인 서비스업	2,321	1,179	5,015	2,457	2,558	1,787	2,995	18	419	86	657	430	944	2,274	4,444	9	131	38	440
2017	관악구	합계	26,374	9,756	115,390	60,398	54,992	22,809	55,818	2,064	34,304	578	19,112	923	6,156	25,214	88,405	184	13,744	976	13,241
2017	관악구	광업	1	-	5	5	-	-	-	1	5	-	-	-	-	1	5	-	-	-	-
2017	관악구	제조업	1,350	402	5,480	2,577	2,903	1,241	4,288	107	1,182	-	-	2	10	1,333	4,926	11	513	6	41
2017	관악구	수도 하수 및 폐기물 처리 원료 재생업	12	3	171	149	22	2	5	10	166	-	-	-	-	11	146	1	25	-	-
2017	관악구	건설업	695	74	9,125	7,967	1,158	465	1,167	229	7,957	1	1	-	-	676	7,486	9	1,408	10	231
2017	관악구	도매 및 소매업	5,164	2,238	16,347	8,032	8,315	4,445	10,244	687	4,927	27	156	5	1,020	4,769	12,975	47	723	348	2,649
2017	관악구	운수 및 창고업	4,089	152	6,609	6,284	325	4,037	4,369	40	2,099	10	136	2	5	4,068	5,802	7	500	14	307
2017	관악구	숙박 및 음식점업	5,640	3,069	17,322	7,130	10,192	5,458	14,781	166	2,023	13	508	3	10	5,499	15,079	11	323	130	1,920
2017	관악구	정보통신업	299	48	3,124	2,161	963	119	325	160	2,420	16	336	4	43	276	2,353	6	29	17	742
2017	관악구	금융 및 보험업	180	22	2,182	896	1,286	19	25	106	1,531	55	626	-	-	59	334	8	155	113	1,693
2017	관악구	부동산업	1,402	434	3,960	2,603	1,357	1,197	2,281	94	859	9	54	102	766	1,371	3,485	5	121	26	354
2017	관악구	전문 과학 및 기술 서비스업	586	72	4,725	2,938	1,787	329	955	152	2,857	89	858	16	55	507	2,660	21	1,222	58	843
2017	관악구	사업시설 관리 사업 지원 및 임대 서비스업	347	104	6,590	3,744	2,846	200	631	130	5,783	8	133	9	43	295	3,503	11	1,518	41	1,569
2017	관악구	공공행정 국방 및 사회보장 행정	50	2	3,763	2,520	1,243	-	-	-	-	50	3,763	-	-	50	3,763	-	-	-	-
2017	관악구	교육 서비스업	1,227	672	15,100	6,714	8,386	970	2,871	99	1,463	112	10,481	46	285	1,134	6,941	18	6,623	75	1,536
2017	관악구	보건업 및 사회복지 서비스업	1,172	484	11,432	1,896	9,536	953	7,438	8	286	64	1,163	147	2,545	1,123	10,560	8	244	41	628
2017	관악구	예술 스포츠 및 여가관련 서비스업	1,068	448	3,088	1,731	1,357	979	2,287	39	356	21	307	29	138	1,032	2,724	7	57	29	307
2017	관악구	협회 및 단체 수리 및 기타 개인 서비스업	3,092	1,532	6,367	3,051	3,316	2,395	4,151	36	390	103	590	558	1,236	3,010	5,663	14	283	68	421
2017	서초구	합계	46,207	14,783	436,763	262,455	174,308	28,787	84,943	14,399	295,372	2,040	50,507	981	5,941	41,452	251,999	1,726	123,392	3,029	61,372
2017	서초구	농업 임업 및 어업	4	1	29	25	4	-	-	4	29	-	-	-	-	4	29	-	-	-	-
2017	서초구	광업	2	1	5	3	2	-	-	2	5	-	-	-	-	1	3	1	2	-	-
2017	서초구	제조업	1,064	312	5,666	3,177	2,489	653	1,587	406	4,023	5	56	-	-	973	3,579	54	1,874	37	213
2017	서초구	전기 가스 증기 및 공기조절 공급업	13	1	146	93	53	-	-	9	24	3	117	1	5	9	27	-	-	4	119
2017	서초구	수도 하수 및 폐기물 처리 원료 재생업	16	1	285	254	31	1	10	12	270	3	5	-	-	12	209	2	70	2	6
2017	서초구	건설업	1,805	262	69,230	61,622	7,608	558	1,646	1,246	67,581	1	3	-	-	1,625	43,126	108	22,793	72	3,311
2017	서초구	도매 및 소매업	12,253	4,179	68,309	40,534	27,775	7,639	16,258	4,547	51,512	60	517	7	22	10,886	33,933	499	21,750	868	12,626
2017	서초구	운수 및 창고업	1,390	127	8,717	7,404	1,313	1,052	1,445	319	6,106	16	1,126	3	40	1,284	4,784	41	2,438	65	1,495
2017	서초구	숙박 및 음식점업	6,728	3,445	31,508	12,848	18,660	5,861	20,794	845	10,491	15	181	7	42	6,069	23,806	62	905	597	6,797
2017	서초구	정보통신업	2,201	337	29,731	21,115	8,616	494	1,364	1,668	27,221	35	1,137	4	9	2,075	22,292	61	5,500	65	1,939
2017	서초구	금융 및 보험업	941	151	18,249	9,930	8,319	120	203	739	15,873	79	2,169	3	4	502	2,925	38	7,632	401	7,692
2017	서초구	부동산업	3,153	865	13,460	9,079	4,381	1,913	4,161	929	6,549	39	171	272	2,579	3,004	10,739	71	1,890	78	831
2017	서초구	전문 과학 및 기술 서비스업	6,303	825	64,040	41,983	22,057	3,322	10,984	2,011	39,024	951	13,799	19	233	5,452	33,841	487	17,401	364	12,798
2017	서초구	사업시설 관리 사업 지원 및 임대 서비스업	1,296	356	56,251	25,241	31,010	440	1,300	813	54,661	17	132	26	158	1,077	19,756	113	34,612	106	1,883
2017	서초구	공공행정 국방 및 사회보장 행정	67	8	11,070	6,900	4,170	-	-	-	-	66	11,025	1	45	63	10,144	1	688	3	238
2017	서초구	교육 서비스업	2,529	1,253	21,284	7,897	13,387	1,779	5,342	540	8,277	161	7,457	49	208	2,290	14,025	76	3,256	163	4,003
2017	서초구	보건업 및 사회복지 서비스업	1,672	616	19,747	4,275	15,472	1,503	11,757	18	91	107	7,544	44	355	1,599	13,170	16	1,024	57	5,553
2017	서초구	예술 스포츠 및 여가관련 서비스업	1,328	527	6,077	3,089	2,988	1,081	2,703	157	1,127	48	1,967	42	280	1,265	5,427	16	171	47	479
2017	서초구	협회 및 단체 수리 및 기타 개인 서비스업	3,442	1,516	12,959	6,986	5,973	2,371	5,389	134	2,508	434	3,101	503	1,961	3,262	10,184	80	1,386	100	1,389
2017	강남구	합계	72,511	22,549	679,047	379,008	300,039	41,571	138,832	27,660	474,193	2,110	58,666	1,170	7,356	63,896	387,341	3,231	195,688	5,384	96,018
2017	강남구	농업 임업 및 어업	1	-	2	2	-	-	-	1	2	-	-	-	-	1	2	-	-	-	-
2017	강남구	광업	3	-	10	8	2	-	-	3	10	-	-	-	-	3	10	-	-	-	-
2017	강남구	제조업	1,707	549	14,910	7,038	7,872	1,038	2,750	662	12,045	5	93	2	22	1,543	5,900	116	7,146	48	1,864
2017	강남구	전기 가스 증기 및 공기조절 공급업	25	1	1,052	860	192	-	-	21	847	4	205	-	-	14	38	4	653	7	361
2017	강남구	수도 하수 및 폐기물 처리 원료 재생업	24	-	856	720	136	3	5	20	722	1	129	-	-	19	694	4	91	1	71
2017	강남구	건설업	2,071	336	55,618	46,553	9,065	612	1,798	1,458	53,817	1	3	-	-	1,868	36,811	123	17,138	80	1,669
2017	강남구	도매 및 소매업	17,274	5,903	133,772	74,081	59,691	8,740	21,204	8,481	112,311	46	209	7	48	14,361	57,497	1,182	50,819	1,731	25,456
2017	강남구	운수 및 창고업	3,092	157	11,093	8,804	2,289	2,638	3,349	314	6,257	130	1,428	10	59	2,876	6,859	89	3,002	127	1,232
2017	강남구	숙박 및 음식점업	11,074	5,193	56,982	25,232	31,750	9,249	35,452	1,806	21,399	12	92	7	39	9,802	40,814	171	3,894	1,101	12,274
2017	강남구	정보통신업	4,662	697	58,867	39,511	19,356	907	2,356	3,716	55,411	33	1,039	6	61	4,343	42,945	191	11,900	128	4,022
2017	강남구	금융 및 보험업	1,951	262	35,865	20,161	15,704	221	340	1,578	32,396	124	3,065	28	64	1,093	6,793	95	11,202	763	17,870
2017	강남구	부동산업	5,686	1,462	29,287	19,341	9,946	3,268	7,512	2,043	16,668	47	1,805	328	3,302	5,370	21,113	139	5,564	177	2,610
2017	강남구	전문 과학 및 기술 서비스업	8,798	1,595	103,202	64,309	38,893	3,520	12,283	4,466	71,057	769	19,710	43	152	7,703	62,040	660	34,247	435	6,915
2017	강남구	사업시설 관리 사업 지원 및 임대 서비스업	2,093	607	71,474	34,711	36,763	659	2,137	1,390	68,678	27	595	17	64	1,775	29,125	168	35,961	150	6,388
2017	강남구	공공행정 국방 및 사회보장 행정	57	4	6,052	3,687	2,365	-	-	-	-	57	6,052	-	-	55	5,966	-	-	2	86
2017	강남구	교육 서비스업	3,850	1,760	29,001	11,381	17,620	2,592	8,304	1,037	12,826	169	7,264	52	607	3,377	19,116	143	3,959	330	5,926
2017	강남구	보건업 및 사회복지 서비스업	3,057	831	39,254	8,457	30,797	2,803	25,031	44	610	146	12,637	64	976	2,940	27,043	30	6,834	87	5,377
2017	강남구	예술 스포츠 및 여가관련 서비스업	1,833	626	8,557	4,822	3,735	1,438	3,775	326	3,591	49	1,133	20	58	1,717	5,854	27	898	89	1,805
2017	강남구	협회 및 단체 수리 및 기타 개인 서비스업	5,253	2,566	23,193	9,330	13,863	3,883	12,536	294	5,546	490	3,207	586	1,904	5,036	18,721	89	2,380	128	2,092
2017	송파구	합계	46,676	15,751	329,447	198,578	130,869	33,513	86,778	10,952	197,654	994	36,261	1,217	8,754	43,186	206,228	968	76,443	2,522	46,776
2017	송파구	농업 임업 및 어업	9	1	315	259	56	-	-	5	125	4	190	-	-	6	22	2	284	1	9
2017	송파구	광업	2	-	5	4	1	-	-	2	5	-	-	-	-	-	-	2	5	-	-
2017	송파구	제조업	1,487	348	8,803	5,360	3,443	1,066	2,947	410	5,793	9	45	2	18	1,390	5,698	60	2,789	37	316
2017	송파구	전기 가스 증기 및 공기조절 공급업	9	1	25	20	5	-	-	9	25	-	-	-	-	9	25	-	-	-	-
2017	송파구	수도 하수 및 폐기물 처리 원료 재생업	30	5	622	544	78	-	-	20	575	10	47	-	-	26	489	2	114	2	19
2017	송파구	건설업	1,887	264	45,141	40,010	5,131	766	2,646	1,119	42,476	2	19	-	-	1,772	33,755	63	10,660	52	726
2017	송파구	도매 및 소매업	13,728	4,793	58,913	33,548	25,365	8,379	19,568	5,295	38,996	44	303	10	46	12,410	37,994	385	12,057	933	8,862
2017	송파구	운수 및 창고업	5,746	274	15,124	13,920	1,204	5,560	5,961	150	8,467	34	684	2	12	5,681	11,662	20	2,347	45	1,115
2017	송파구	숙박 및 음식점업	7,032	3,646	28,346	11,575	16,771	6,304	19,942	715	8,237	7	138	6	29	6,500	21,371	39	441	493	6,534
2017	송파구	정보통신업	776	135	23,646	17,337	6,309	203	469	549	22,549	21	625	3	3	718	6,650	26	15,653	32	1,343
2017	송파구	금융 및 보험업	522	82	8,764	4,470	4,294	55	187	387	5,794	76	2,778	4	5	191	1,170	18	2,020	313	5,574
2017	송파구	부동산업	2,486	867	13,280	8,653	4,627	1,802	3,487	419	6,999	23	576	242	2,218	2,401	8,399	45	4,099	40	782
2017	송파구	전문 과학 및 기술 서비스업	2,165	289	25,352	18,226	7,126	1,032	3,526	971	20,368	157	1,443	5	15	1,846	13,456	147	8,187	172	3,709
2017	송파구	사업시설 관리 사업 지원 및 임대 서비스업	800	196	31,046	18,275	12,771	302	1,409	481	29,242	9	305	8	90	656	14,921	62	13,969	82	2,156
2017	송파구	공공행정 국방 및 사회보장 행정	71	13	6,687	4,379	2,308	-	-	-	-	71	6,687	-	-	70	6,424	1	263	-	-
2017	송파구	교육 서비스업	2,299	1,283	18,803	6,360	12,443	1,881	6,098	220	3,140	137	8,799	61	766	2,139	13,763	39	1,732	121	3,308
2017	송파구	보건업 및 사회복지 서비스업	1,781	792	25,071	5,414	19,657	1,563	10,640	9	171	80	10,634	129	3,626	1,729	15,821	10	390	42	8,860
2017	송파구	예술 스포츠 및 여가관련 서비스업	1,622	692	8,597	4,872	3,725	1,440	3,388	84	3,389	69	1,611	29	209	1,560	5,097	14	852	48	2,648
2017	송파구	협회 및 단체 수리 및 기타 개인 서비스업	4,224	2,070	10,907	5,352	5,555	3,160	6,510	107	1,303	241	1,377	716	1,717	4,082	9,511	33	581	109	815
2017	강동구	합계	29,952	10,466	146,512	77,578	68,934	25,439	61,575	3,195	60,815	509	19,940	809	4,182	28,517	102,866	274	21,267	1,161	22,379
2017	강동구	농업 임업 및 어업	4	2	48	41	7	-	-	4	48	-	-	-	-	3	29	1	19	-	-
2017	강동구	제조업	1,566	396	6,508	3,528	2,980	1,371	4,197	190	2,256	5	55	-	-	1,531	5,525	21	405	14	578
2017	강동구	전기 가스 증기 및 공기조절 공급업	3	-	94	69	25	-	-	2	8	1	86	-	-	1	2	-	-	2	92
2017	강동구	수도 하수 및 폐기물 처리 원료 재생업	15	3	511	406	105	2	8	8	226	5	277	-	-	14	463	1	48	-	-
2017	강동구	건설업	1,072	152	17,302	14,727	2,575	615	2,037	456	15,258	1	7	-	-	1,039	11,037	17	5,957	16	308
2017	강동구	도매 및 소매업	6,897	2,819	24,610	12,873	11,737	5,614	12,892	1,254	11,586	27	128	2	4	6,411	17,576	95	3,374	391	3,660
2017	강동구	운수 및 창고업	5,597	194	9,738	9,077	661	5,507	5,829	60	3,356	30	553	-	-	5,554	8,603	3	387	40	748
2017	강동구	숙박 및 음식점업	4,885	2,701	15,466	6,026	9,440	4,694	13,370	177	2,026	10	58	4	12	4,741	13,730	9	71	135	1,665
2017	강동구	정보통신업	257	43	2,043	1,322	721	119	309	129	1,483	8	247	1	4	243	1,438	5	436	9	169
2017	강동구	금융 및 보험업	278	52	4,141	1,337	2,804	38	170	192	3,330	47	637	1	4	71	452	11	333	196	3,356
2017	강동구	부동산업	1,531	540	4,286	2,774	1,512	1,184	2,074	146	859	17	89	184	1,264	1,484	3,889	5	62	42	335
2017	강동구	전문 과학 및 기술 서비스업	602	93	5,909	4,238	1,671	364	1,044	203	4,581	33	272	2	12	516	3,575	38	1,893	48	441
2017	강동구	사업시설 관리 사업 지원 및 임대 서비스업	431	127	13,764	6,491	7,273	228	646	187	12,713	11	382	5	23	353	4,982	33	6,923	45	1,859
2017	강동구	공공행정 국방 및 사회보장 행정	46	3	3,534	1,927	1,607	-	-	-	-	46	3,534	-	-	44	3,521	1	2	1	11
2017	강동구	교육 서비스업	1,479	794	11,239	3,709	7,530	1,265	3,826	103	1,585	95	5,752	16	76	1,389	8,656	13	510	77	2,073
2017	강동구	보건업 및 사회복지 서비스업	1,234	503	17,337	4,290	13,047	1,075	8,849	6	119	78	6,712	75	1,657	1,169	11,122	8	171	57	6,044
2017	강동구	예술 스포츠 및 여가관련 서비스업	969	420	3,112	1,690	1,422	914	2,297	29	224	23	578	3	13	943	2,542	5	100	21	470
2017	강동구	협회 및 단체 수리 및 기타 개인 서비스업	3,086	1,624	6,870	3,053	3,817	2,449	4,027	49	1,157	72	573	516	1,113	3,011	5,724	8	576	67	570
