기간	자치구	구분	합계	합계	합계	합계	합계	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	조직형태별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별	사업체구분별
2016	영등포구	협회 및 단체 수리 및 기타 개인서비스업	3,228	1,268	13,718	7,645	6,073	2,305	4,876	118	2,933	337	3,518	468	2,391	3,069	9,784	79	2,914	80	1,020
2016	동작구	합계	19,747	7,679	108,058	53,552	54,506	16,677	39,921	1,864	42,275	502	21,919	704	3,943	18,683	71,303	201	18,901	863	17,854
2016	동작구	제조업	610	176	2,173	1,092	1,081	538	1,444	70	642	2	87	-	-	600	1,981	3	32	7	160
2016	동작구	전기 가스 증기 및 수도사업	6	-	367	282	85	-	-	3	69	3	298	-	-	3	214	-	-	3	153
2016	동작구	하수폐기물처리 원료재생 및 환경복원업	13	1	183	162	21	1	6	11	168	1	9	-	-	12	152	1	31	-	-
2016	동작구	건설업	558	57	4,852	4,161	691	387	953	170	3,897	-	-	1	2	540	4,580	9	170	9	102
2016	동작구	도매 및 소매업	4,727	1,955	15,828	8,456	7,372	4,085	9,094	621	6,597	20	134	1	3	4,422	11,110	69	1,598	236	3,120
2016	동작구	운수업	2,192	97	3,338	2,978	360	2,139	2,339	35	684	17	311	1	4	2,162	2,770	2	4	28	564
2016	동작구	숙박 및 음식점업	4,034	2,217	12,631	5,022	7,609	3,868	10,883	151	1,544	9	170	6	34	3,910	11,323	9	101	115	1,207
2016	동작구	출판 영상 방송통신 및 정보서비스업	249	46	4,205	2,673	1,532	93	263	148	3,668	7	266	1	8	232	3,575	5	300	12	330
2016	동작구	금융 및 보험업	191	30	3,327	1,436	1,891	15	33	129	2,648	47	646	-	-	43	252	10	323	138	2,752
2016	동작구	부동산업 및 임대업	1,216	454	5,613	2,649	2,964	947	1,620	109	2,811	18	89	142	1,093	1,179	4,947	5	238	32	428
2016	동작구	전문 과학 및 기술 서비스업	422	65	6,834	4,130	2,704	257	739	135	5,705	28	386	2	4	364	1,855	26	4,424	32	555
2016	동작구	사업시설관리 및 사업지원 서비스업	260	53	11,714	5,165	6,549	143	554	108	10,650	8	504	1	6	220	4,168	22	6,036	18	1,510
2016	동작구	공공행정 국방 및 사회보장 행정	37	2	3,192	2,013	1,179	-	-	-	-	37	3,192	-	-	37	3,192	-	-	-	-
2016	동작구	교육 서비스업	1,211	678	14,430	6,629	7,801	941	2,590	124	2,602	118	9,029	28	209	1,072	6,217	15	5,049	124	3,164
2016	동작구	보건업 및 사회복지 서비스업	946	403	11,315	2,668	8,647	785	4,514	3	16	83	5,485	75	1,300	881	7,986	11	324	54	3,005
2016	동작구	예술 스포츠 및 여가관련 서비스업	755	306	2,471	1,429	1,042	698	1,721	20	116	20	574	17	60	737	2,114	-	-	18	357
2016	동작구	협회 및 단체 수리 및 기타 개인서비스업	2,320	1,139	5,585	2,607	2,978	1,780	3,168	27	458	84	739	429	1,220	2,269	4,867	14	271	37	447
2016	관악구	합계	26,377	9,765	113,781	59,786	53,995	22,881	54,474	2,017	35,140	558	18,917	921	5,250	25,241	85,451	187	14,697	949	13,633
2016	관악구	광업	1	-	2	2	-	-	-	1	2	-	-	-	-	1	2	-	-	-	-
2016	관악구	제조업	1,308	374	5,376	2,479	2,897	1,198	4,120	107	1,246	1	3	2	7	1,288	4,898	11	358	9	120
2016	관악구	하수폐기물처리 원료재생 및 환경복원업	12	3	155	135	20	2	5	9	137	1	13	-	-	11	132	1	23	-	-
2016	관악구	건설업	710	78	9,352	8,068	1,284	473	1,066	237	8,286	-	-	-	-	687	7,047	12	2,018	11	287
2016	관악구	도매 및 소매업	5,287	2,303	16,460	8,276	8,184	4,604	10,305	650	5,117	27	210	6	828	4,907	12,893	51	1,026	329	2,541
2016	관악구	운수업	4,233	211	6,507	6,095	412	4,176	4,416	44	1,970	11	115	2	6	4,211	5,763	6	482	16	262
2016	관악구	숙박 및 음식점업	5,519	3,072	16,956	6,993	9,963	5,345	14,192	159	2,256	12	497	3	11	5,387	14,543	8	314	124	2,099
2016	관악구	출판 영상 방송통신 및 정보서비스업	299	50	2,991	2,061	930	133	418	146	2,209	17	335	3	29	271	2,129	8	233	20	629
2016	관악구	금융 및 보험업	177	25	2,108	846	1,262	20	23	106	1,513	51	572	-	-	56	281	9	152	112	1,675
2016	관악구	부동산업 및 임대업	1,443	441	4,192	2,764	1,428	1,210	2,453	122	979	9	38	102	722	1,390	3,647	8	152	45	393
2016	관악구	전문 과학 및 기술 서비스업	595	84	4,626	2,786	1,840	347	1,057	147	2,670	83	833	18	66	525	2,737	14	937	56	952
2016	관악구	사업시설관리 및 사업지원 서비스업	286	76	7,199	4,242	2,957	154	430	113	6,403	9	285	10	81	248	3,293	11	2,179	27	1,727
2016	관악구	공공행정 국방 및 사회보장 행정	51	2	3,249	2,169	1,080	-	-	-	-	51	3,249	-	-	51	3,249	-	-	-	-
2016	관악구	교육 서비스업	1,239	685	14,289	6,188	8,101	995	2,741	94	1,464	105	9,748	45	336	1,153	6,787	17	5,986	69	1,516
2016	관악구	보건업 및 사회복지 서비스업	1,121	454	10,277	1,835	8,442	932	6,825	6	100	67	2,063	116	1,289	1,072	9,178	11	502	38	597
2016	관악구	예술 스포츠 및 여가관련 서비스업	998	425	2,919	1,653	1,266	917	2,177	32	247	21	372	28	123	963	2,483	8	76	27	360
2016	관악구	협회 및 단체 수리 및 기타 개인서비스업	3,098	1,482	7,123	3,194	3,929	2,375	4,246	44	541	93	584	586	1,752	3,020	6,389	12	259	66	475
2016	서초구	합계	46,404	14,603	427,227	257,242	169,985	28,941	85,665	14,535	284,846	1,981	50,481	947	6,235	41,654	250,725	1,755	112,776	2,995	63,726
2016	서초구	농업 임업 및 어업	4	2	15	9	6	-	-	4	15	-	-	-	-	4	15	-	-	-	-
2016	서초구	광업	1	-	5	4	1	-	-	1	5	-	-	-	-	-	-	1	5	-	-
2016	서초구	제조업	1,082	318	6,598	3,655	2,943	664	1,655	416	4,896	2	47	-	-	993	3,772	56	2,622	33	204
2016	서초구	전기 가스 증기 및 수도사업	11	-	144	117	27	-	-	6	14	4	125	1	5	7	19	1	1	3	124
2016	서초구	하수폐기물처리 원료재생 및 환경복원업	17	2	233	206	27	2	10	13	219	2	4	-	-	14	209	1	18	2	6
2016	서초구	건설업	1,887	261	60,501	53,954	6,547	575	1,678	1,312	58,823	-	-	-	-	1,713	38,469	106	18,740	68	3,292
2016	서초구	도매 및 소매업	12,459	4,244	67,812	39,793	28,019	7,879	17,193	4,515	50,087	60	513	5	19	11,103	35,700	515	19,443	841	12,669
2016	서초구	운수업	1,425	135	10,156	8,447	1,709	1,075	1,607	330	7,514	16	1,004	4	31	1,316	5,217	39	2,455	70	2,484
2016	서초구	숙박 및 음식점업	6,655	3,421	32,203	13,243	18,960	5,823	20,866	813	11,144	14	165	5	28	6,020	24,115	51	941	584	7,147
2016	서초구	출판 영상 방송통신 및 정보서비스업	2,332	337	31,609	22,510	9,099	539	1,467	1,755	28,973	36	1,163	2	6	2,182	23,331	72	6,483	78	1,795
2016	서초구	금융 및 보험업	898	125	18,879	10,095	8,784	102	193	717	16,667	76	2,015	3	4	430	2,532	40	7,883	428	8,464
2016	서초구	부동산업 및 임대업	3,228	851	16,546	10,907	5,639	1,939	4,396	985	9,461	35	187	269	2,502	3,033	11,743	85	3,733	110	1,070
2016	서초구	전문 과학 및 기술 서비스업	6,459	851	67,721	44,526	23,195	3,378	11,512	2,143	42,235	919	13,681	19	293	5,598	34,908	500	19,420	361	13,393
2016	서초구	사업시설관리 및 사업지원 서비스업	1,113	305	44,419	19,857	24,562	372	1,266	702	42,855	17	181	22	117	938	18,051	97	24,767	78	1,601
2016	서초구	공공행정 국방 및 사회보장 행정	66	8	11,200	7,103	4,097	-	-	-	-	66	11,200	-	-	63	10,105	1	886	2	209
2016	서초구	교육 서비스업	2,439	1,210	20,679	7,851	12,828	1,753	5,078	492	7,795	155	7,586	39	220	2,224	13,856	69	2,856	146	3,967
2016	서초구	보건업 및 사회복지 서비스업	1,619	575	18,841	4,172	14,669	1,447	10,862	14	87	111	7,370	47	522	1,546	12,627	20	667	53	5,547
2016	서초구	예술 스포츠 및 여가관련 서비스업	1,261	499	5,931	3,062	2,869	1,028	2,594	155	1,173	42	1,919	36	245	1,213	5,352	13	127	35	452
2016	서초구	협회 및 단체 수리 및 기타 개인서비스업	3,448	1,459	13,735	7,731	6,004	2,365	5,288	162	2,883	426	3,321	495	2,243	3,257	10,704	88	1,729	103	1,302
2016	강남구	합계	72,281	22,510	689,623	391,985	297,638	42,187	141,310	26,888	483,054	2,074	57,708	1,132	7,551	63,882	403,071	3,131	192,699	5,268	93,853
2016	강남구	농업 임업 및 어업	3	-	13	12	1	-	-	2	7	1	6	-	-	3	13	-	-	-	-
2016	강남구	광업	4	-	7	7	-	-	-	4	7	-	-	-	-	4	7	-	-	-	-
2016	강남구	제조업	1,747	566	15,731	7,268	8,463	1,092	2,894	649	12,726	4	103	2	8	1,572	6,322	122	7,419	53	1,990
2016	강남구	전기 가스 증기 및 수도사업	22	1	1,056	879	177	-	-	16	690	6	366	-	-	10	157	3	491	9	408
2016	강남구	하수폐기물처리 원료재생 및 환경복원업	26	1	815	704	111	4	5	22	810	-	-	-	-	19	555	6	187	1	73
2016	강남구	건설업	2,147	339	55,108	46,858	8,250	641	1,826	1,506	53,282	-	-	-	-	1,961	39,503	120	14,542	66	1,063
2016	강남구	도매 및 소매업	17,481	6,080	137,109	75,970	61,139	9,289	22,672	8,137	114,197	43	181	12	59	14,628	60,939	1,189	53,009	1,664	23,161
2016	강남구	운수업	3,125	175	11,543	9,211	2,332	2,662	3,501	327	6,564	125	1,387	11	91	2,907	7,378	95	2,744	123	1,421
2016	강남구	숙박 및 음식점업	10,860	5,171	55,535	24,551	30,984	9,128	35,286	1,710	20,105	15	108	7	36	9,657	41,235	145	2,735	1,058	11,565
2016	강남구	출판 영상 방송통신 및 정보서비스업	4,676	678	59,587	40,665	18,922	979	2,655	3,656	55,264	37	1,631	4	37	4,434	45,474	153	11,431	89	2,682
2016	강남구	금융 및 보험업	1,844	216	33,534	18,897	14,637	192	344	1,504	30,135	113	2,956	35	99	932	5,981	85	10,416	827	17,137
2016	강남구	부동산업 및 임대업	5,834	1,565	32,925	21,065	11,860	3,466	8,465	2,012	19,580	45	1,678	311	3,202	5,470	23,423	161	6,432	203	3,070
2016	강남구	전문 과학 및 기술 서비스업	9,187	1,676	107,792	67,676	40,116	3,830	13,759	4,583	75,505	728	18,264	46	264	8,096	64,545	646	33,884	445	9,363
2016	강남구	사업시설관리 및 사업지원 서비스업	1,688	462	74,702	40,693	34,009	458	1,829	1,183	72,320	26	480	21	73	1,429	31,861	140	35,279	119	7,562
2016	강남구	공공행정 국방 및 사회보장 행정	56	3	5,905	3,647	2,258	-	-	-	-	56	5,905	-	-	54	5,815	-	-	2	90
2016	강남구	교육 서비스업	3,765	1,700	28,713	11,457	17,256	2,583	8,149	963	12,703	173	7,334	46	527	3,322	18,962	130	4,174	313	5,577
2016	강남구	보건업 및 사회복지 서비스업	2,962	788	38,269	8,378	29,891	2,709	23,950	41	447	154	12,792	58	1,080	2,846	26,309	26	6,731	90	5,229
2016	강남구	예술 스포츠 및 여가관련 서비스업	1,709	619	8,245	4,559	3,686	1,363	3,648	266	3,407	55	1,063	25	127	1,605	5,860	23	632	81	1,753
2016	강남구	협회 및 단체 수리 및 기타 개인서비스업	5,145	2,470	23,034	9,488	13,546	3,791	12,327	307	5,305	493	3,454	554	1,948	4,933	18,732	87	2,593	125	1,709
2016	송파구	합계	45,555	15,376	312,661	185,579	127,082	33,239	83,415	10,176	185,940	945	35,508	1,195	7,798	42,434	198,469	886	67,623	2,235	46,569
2016	송파구	농업 임업 및 어업	5	-	284	240	44	-	-	2	119	3	165	-	-	2	11	2	272	1	1
2016	송파구	광업	2	-	7	7	-	-	-	2	7	-	-	-	-	2	7	-	-	-	-
2016	송파구	제조업	1,456	348	8,861	5,170	3,691	1,080	2,904	369	5,923	6	31	1	3	1,372	5,423	60	3,174	24	264
2016	송파구	전기 가스 증기 및 수도사업	10	-	53	50	3	-	-	7	26	3	27	-	-	10	53	-	-	-	-
2016	송파구	하수폐기물처리 원료재생 및 환경복원업	28	6	577	477	100	2	3	19	553	7	21	-	-	25	476	1	85	2	16
2016	송파구	건설업	1,881	268	41,653	36,308	5,345	795	2,638	1,085	39,010	1	5	-	-	1,768	31,999	71	9,134	42	520
2016	송파구	도매 및 소매업	13,672	4,778	56,257	32,726	23,531	8,657	19,841	4,969	36,044	38	323	8	49	12,534	38,336	350	9,683	788	8,238
2016	송파구	운수업	5,646	265	14,878	13,846	1,032	5,469	5,910	141	8,145	34	815	2	8	5,584	11,579	17	2,009	45	1,290
2016	송파구	숙박 및 음식점업	6,709	3,609	26,862	10,948	15,914	6,152	18,860	548	7,834	5	147	4	21	6,292	20,107	25	376	392	6,379
2016	송파구	출판 영상 방송통신 및 정보서비스업	720	121	20,701	15,217	5,484	199	510	497	19,068	22	1,121	2	2	676	6,340	25	13,468	19	893
2016	송파구	금융 및 보험업	477	67	8,203	3,934	4,269	36	84	366	5,696	75	2,423	-	-	137	818	10	1,419	330	5,966
2016	송파구	부동산업 및 임대업	2,555	862	13,476	8,596	4,880	1,822	3,482	487	7,373	26	658	220	1,963	2,427	8,298	62	4,135	66	1,043
2016	송파구	전문 과학 및 기술 서비스업	2,010	258	23,230	16,632	6,598	980	3,297	888	18,457	139	1,468	3	8	1,723	11,836	134	8,069	153	3,325
2016	송파구	사업시설관리 및 사업지원 서비스업	612	151	30,803	15,991	14,812	218	950	381	29,113	9	695	4	45	507	16,077	41	12,422	64	2,304
2016	송파구	공공행정 국방 및 사회보장 행정	69	11	5,538	3,707	1,831	-	-	-	-	69	5,538	-	-	68	5,316	1	222	-	-
2016	송파구	교육 서비스업	2,287	1,274	17,998	5,958	12,040	1,901	5,898	199	2,711	133	8,828	54	561	2,143	13,269	34	1,363	110	3,366
2016	송파구	보건업 및 사회복지 서비스업	1,639	713	22,319	5,030	17,289	1,456	9,466	11	148	75	10,340	97	2,365	1,593	13,402	11	400	35	8,517
2016	송파구	예술 스포츠 및 여가관련 서비스업	1,546	642	8,156	4,524	3,632	1,362	3,151	81	3,162	63	1,522	40	321	1,488	4,785	15	899	43	2,472
2016	송파구	협회 및 단체 수리 및 기타 개인서비스업	4,231	2,003	12,805	6,218	6,587	3,110	6,421	124	2,551	237	1,381	760	2,452	4,083	10,337	27	493	121	1,975
2016	강동구	합계	30,268	10,619	141,100	75,794	65,306	25,824	60,802	3,141	57,353	502	19,065	801	3,880	28,844	97,660	265	20,463	1,159	22,977
2016	강동구	농업 임업 및 어업	5	3	75	60	15	-	-	4	73	1	2	-	-	4	55	1	20	-	-
2016	강동구	광업	1	-	9	9	-	-	-	1	9	-	-	-	-	1	9	-	-	-	-
2016	강동구	제조업	1,582	405	6,244	3,300	2,944	1,399	4,126	179	2,067	4	51	-	-	1,546	5,241	23	455	13	548
2016	강동구	전기 가스 증기 및 수도사업	4	-	325	259	66	-	-	1	3	3	322	-	-	2	226	-	-	2	99
2016	강동구	하수폐기물처리 원료재생 및 환경복원업	13	2	257	207	50	1	5	10	248	2	4	-	-	12	202	1	55	-	-
2016	강동구	건설업	1,062	139	16,358	13,941	2,417	644	1,749	417	14,604	1	5	-	-	1,028	9,579	17	6,454	17	325
2016	강동구	도매 및 소매업	7,122	2,943	25,087	13,287	11,800	5,896	13,249	1,201	11,708	24	127	1	3	6,676	17,825	91	3,250	355	4,012
2016	강동구	운수업	5,689	221	9,965	9,362	603	5,598	5,977	62	3,401	29	587	-	-	5,647	8,789	3	435	39	741
2016	강동구	숙박 및 음식점업	4,869	2,747	15,387	6,018	9,369	4,674	13,178	186	2,160	5	25	4	24	4,716	13,553	11	94	142	1,740
2016	강동구	출판 영상 방송통신 및 정보서비스업	255	40	2,437	1,567	870	109	262	138	1,780	8	395	-	-	236	1,338	8	874	11	225
2016	강동구	금융 및 보험업	285	56	4,597	1,518	3,079	38	175	197	3,764	49	657	1	1	72	427	9	328	204	3,842
2016	강동구	부동산업 및 임대업	1,652	572	4,838	3,105	1,733	1,257	2,234	186	1,136	16	97	193	1,371	1,586	4,250	11	97	55	491
2016	강동구	전문 과학 및 기술 서비스업	612	93	5,631	4,054	1,577	376	1,082	203	4,320	32	227	1	2	532	2,351	32	2,838	48	442
2016	강동구	사업시설관리 및 사업지원 서비스업	346	92	9,851	5,231	4,620	172	668	163	8,834	9	337	2	12	282	4,467	26	3,678	38	1,706
2016	강동구	공공행정 국방 및 사회보장 행정	46	3	2,992	1,926	1,066	-	-	-	-	46	2,992	-	-	44	2,980	1	3	1	9
2016	강동구	교육 서비스업	1,475	804	10,803	3,261	7,542	1,266	3,596	102	1,567	92	5,559	15	81	1,382	7,878	13	950	80	1,975
2016	강동구	보건업 및 사회복지 서비스업	1,183	475	15,262	3,495	11,767	1,052	7,963	2	26	76	6,182	53	1,091	1,121	9,542	5	240	57	5,480
2016	강동구	예술 스포츠 및 여가관련 서비스업	910	406	3,197	1,709	1,488	855	2,090	29	286	23	802	3	19	882	2,435	5	91	23	671
2016	강동구	협회 및 단체 수리 및 기타 개인서비스업	3,157	1,618	7,785	3,485	4,300	2,487	4,448	60	1,367	82	694	528	1,276	3,075	6,513	8	601	74	671
